,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
1,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,0.0,GravityBasedInstallation,,,,,,,,,
2,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,0.0,GravityBasedInstallation,,,,,,,,,
3,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,0.0,GravityBasedInstallation,,,,,,,,,
4,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,0.0,GravityBasedInstallation,,,,,,,,,
5,,Substructure Assembly Line 2,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,0.0,GravityBasedInstallation,,,,,,,,,
6,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,0.0,GravityBasedInstallation,,,,,,,,,
7,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,0.0,GravityBasedInstallation,,,,,,,,,
8,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,0.0,GravityBasedInstallation,,,,,,,,,
24,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,20.0,GravityBasedInstallation,,,,3.0,0.0,,,,
25,0.5,Multi-Purpose AHTS Vessel,Mobilize,72.0,160780.5,ACTION,20.0,GravityBasedInstallation,,,,,,,,,
27,,Multi-Purpose AHTS Vessel,Transit,3.0,13398.375,ACTION,23.0,GravityBasedInstallation,,,,,,,,,
28,,Multi-Purpose AHTS Vessel,Delay,1.0,4466.125,ACTION,24.0,GravityBasedInstallation,,,,,,,,,
32,,Multi-Purpose AHTS Vessel,Transit,1.0,4466.125,ACTION,25.0,GravityBasedInstallation,,,,,,,,,
33,,Multi-Purpose AHTS Vessel,Delay,1.0,4466.125,ACTION,26.0,GravityBasedInstallation,,,,,,,,,
37,,Multi-Purpose AHTS Vessel,Transit,4.571428571428571,20416.571428571428,ACTION,30.57142857142857,GravityBasedInstallation,,,,,,,,,
41,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,35.57142857142857,GravityBasedInstallation,,,,,,,,,
42,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,36.57142857142857,GravityBasedInstallation,,,,,,,,,
50,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,48.57142857142857,GravityBasedInstallation,,,,,,,,,
58,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,54.57142857142857,GravityBasedInstallation,,,,,,,,,
59,,Towing Group 1,Positioning Support,34.57142857142857,54040.90476190476,ACTION,54.57142857142857,GravityBasedInstallation,,,,1.0,,site,,,
73,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,73.03296703296704,GravityBasedInstallation,,,,3.0,0.0,,,,
74,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,73.03296703296704,GravityBasedInstallation,,,,,,,,,
83,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,93.03296703296704,GravityBasedInstallation,,,,3.0,0.0,,,,
84,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153847,171774.0384615385,ACTION,93.03296703296704,GravityBasedInstallation,,,,,,Site,,,
86,,Multi-Purpose AHTS Vessel,Delay,5.0,22330.625,ACTION,98.03296703296704,GravityBasedInstallation,,,,,,,,,
94,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,103.03296703296704,GravityBasedInstallation,,,,,,,,,
96,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,104.03296703296704,GravityBasedInstallation,,,,,,,,,
106,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,116.03296703296704,GravityBasedInstallation,,,,,,,,,
111,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,122.03296703296704,GravityBasedInstallation,,,,,,,,,
112,,Towing Group 1,Positioning Support,29.0,45331.833333333336,ACTION,122.03296703296704,GravityBasedInstallation,,,,1.0,,site,,,
122,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,140.4945054945055,GravityBasedInstallation,,,,3.0,0.0,,,,
123,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,140.49496703328916,0.0,ACTION,140.49496703328916,GravityBasedInstallation,,,,,,,,,
124,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,140.49496703328916,GravityBasedInstallation,,,,,,,,,
125,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,140.49496703328916,GravityBasedInstallation,,,,,,,,,
139,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,160.4945054945055,GravityBasedInstallation,,,,3.0,0.0,,,,
140,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,160.4945054945055,GravityBasedInstallation,,,,,,Site,,,
148,,Multi-Purpose AHTS Vessel,Delay,31.0,138449.875,ACTION,191.4945054945055,GravityBasedInstallation,,,,,,,,,
151,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,196.4945054945055,GravityBasedInstallation,,,,,,,,,
154,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,197.4945054945055,GravityBasedInstallation,,,,,,,,,
161,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,209.4945054945055,GravityBasedInstallation,,,,,,,,,
162,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,215.4945054945055,GravityBasedInstallation,,,,,,,,,
163,,Towing Group 1,Positioning Support,55.0,85974.16666666667,ACTION,215.4945054945055,GravityBasedInstallation,,,,1.0,,site,,,
172,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,233.95604395604394,GravityBasedInstallation,,,,3.0,0.0,,,,
173,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,233.95696703373542,0.0,ACTION,233.95696703373542,GravityBasedInstallation,,,,,,,,,
174,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,233.95696703373542,GravityBasedInstallation,,,,,,,,,
175,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,233.95696703373542,GravityBasedInstallation,,,,,,,,,
188,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,253.95604395604394,GravityBasedInstallation,,,,3.0,0.0,,,,
189,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,253.95604395604394,GravityBasedInstallation,,,,,,Site,,,
191,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,258.9560439560439,GravityBasedInstallation,,,,,,,,,
192,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,259.9560439560439,GravityBasedInstallation,,,,,,,,,
200,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,271.9560439560439,GravityBasedInstallation,,,,,,,,,
202,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,277.9560439560439,GravityBasedInstallation,,,,,,,,,
203,,Towing Group 1,Positioning Support,23.99999999999997,37515.999999999956,ACTION,277.9560439560439,GravityBasedInstallation,,,,1.0,,site,,,
212,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,296.41758241758237,GravityBasedInstallation,,,,3.0,0.0,,,,
213,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,155.92299999959576,0.0,ACTION,296.4179670328849,GravityBasedInstallation,,,,,,,,,
214,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,296.4179670328849,GravityBasedInstallation,,,,,,,,,
215,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,296.4179670328849,GravityBasedInstallation,,,,,,,,,
233,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,316.41758241758237,GravityBasedInstallation,,,,3.0,0.0,,,,
234,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,316.41758241758237,GravityBasedInstallation,,,,,,Site,,,
237,,Multi-Purpose AHTS Vessel,Delay,3.0,13398.375,ACTION,319.41758241758237,GravityBasedInstallation,,,,,,,,,
241,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,324.41758241758237,GravityBasedInstallation,,,,,,,,,
244,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,325.41758241758237,GravityBasedInstallation,,,,,,,,,
251,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,337.41758241758237,GravityBasedInstallation,,,,,,,,,
253,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,343.41758241758237,GravityBasedInstallation,,,,,,,,,
254,,Towing Group 1,Positioning Support,27.0,42205.5,ACTION,343.41758241758237,GravityBasedInstallation,,,,1.0,,site,,,
265,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,361.8791208791208,GravityBasedInstallation,,,,3.0,0.0,,,,
266,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,127.92299999760152,0.0,ACTION,361.87996703133695,GravityBasedInstallation,,,,,,,,,
267,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,361.87996703133695,GravityBasedInstallation,,,,,,,,,
268,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,361.87996703133695,GravityBasedInstallation,,,,,,,,,
282,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,381.8791208791208,GravityBasedInstallation,,,,3.0,0.0,,,,
283,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,381.8791208791208,GravityBasedInstallation,,,,,,Site,,,
285,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,386.8791208791208,GravityBasedInstallation,,,,,,,,,
287,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,387.8791208791208,GravityBasedInstallation,,,,,,,,,
293,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,399.8791208791208,GravityBasedInstallation,,,,,,,,,
296,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,405.8791208791208,GravityBasedInstallation,,,,,,,,,
297,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,405.8791208791208,GravityBasedInstallation,,,,1.0,,site,,,
307,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,424.3406593406593,GravityBasedInstallation,,,,3.0,0.0,,,,
308,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,127.92299999697502,0.0,ACTION,424.34096702985994,GravityBasedInstallation,,,,,,,,,
309,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,424.34096702985994,GravityBasedInstallation,,,,,,,,,
310,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,424.34096702985994,GravityBasedInstallation,,,,,,,,,
323,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,444.3406593406593,GravityBasedInstallation,,,,3.0,0.0,,,,
324,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,444.3406593406593,GravityBasedInstallation,,,,,,Site,,,
327,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,449.3406593406593,GravityBasedInstallation,,,,,,,,,
328,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,450.3406593406593,GravityBasedInstallation,,,,,,,,,
333,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,462.3406593406593,GravityBasedInstallation,,,,,,,,,
338,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,468.3406593406593,GravityBasedInstallation,,,,,,,,,
339,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,468.3406593406593,GravityBasedInstallation,,,,1.0,,site,,,
356,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,486.8021978021977,GravityBasedInstallation,,,,3.0,0.0,,,,
357,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,124.92299999704596,0.0,ACTION,486.8029670283829,GravityBasedInstallation,,,,,,,,,
358,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,486.8029670283829,GravityBasedInstallation,,,,,,,,,
359,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,486.8029670283829,GravityBasedInstallation,,,,,,,,,
372,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,506.8021978021977,GravityBasedInstallation,,,,3.0,0.0,,,,
373,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,506.8021978021977,GravityBasedInstallation,,,,,,Site,,,
380,,Multi-Purpose AHTS Vessel,Delay,101.0,451078.625,ACTION,607.8021978021977,GravityBasedInstallation,,,,,,,,,
385,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,612.8021978021977,GravityBasedInstallation,,,,,,,,,
386,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,613.8021978021977,GravityBasedInstallation,,,,,,,,,
393,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,625.8021978021977,GravityBasedInstallation,,,,,,,,,
397,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,631.8021978021977,GravityBasedInstallation,,,,,,,,,
398,,Towing Group 1,Positioning Support,125.0,195395.83333333334,ACTION,631.8021978021977,GravityBasedInstallation,,,,1.0,,site,,,
407,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,650.2637362637362,GravityBasedInstallation,,,,3.0,0.0,,,,
408,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,225.92299999465763,0.0,ACTION,650.2639670245176,GravityBasedInstallation,,,,,,,,,
409,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,650.2639670245176,GravityBasedInstallation,,,,,,,,,
410,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,650.2639670245176,GravityBasedInstallation,,,,,,,,,
421,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,670.2637362637362,GravityBasedInstallation,,,,3.0,0.0,,,,
422,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,670.2637362637362,GravityBasedInstallation,,,,,,Site,,,
426,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,675.2637362637362,GravityBasedInstallation,,,,,,,,,
427,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,676.2637362637362,GravityBasedInstallation,,,,,,,,,
433,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,688.2637362637362,GravityBasedInstallation,,,,,,,,,
437,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,694.2637362637362,GravityBasedInstallation,,,,,,,,,
438,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,694.2637362637362,GravityBasedInstallation,,,,1.0,,site,,,
447,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,712.7252747252746,GravityBasedInstallation,,,,3.0,0.0,,,,
448,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,225.92299999465763,0.0,ACTION,712.7259670230405,GravityBasedInstallation,,,,,,,,,
449,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,712.7259670230405,GravityBasedInstallation,,,,,,,,,
450,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,712.7259670230405,GravityBasedInstallation,,,,,,,,,
461,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,732.7252747252746,GravityBasedInstallation,,,,3.0,0.0,,,,
462,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,732.7252747252746,GravityBasedInstallation,,,,,,Site,,,
466,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,737.7252747252746,GravityBasedInstallation,,,,,,,,,
467,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,738.7252747252746,GravityBasedInstallation,,,,,,,,,
478,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,750.7252747252746,GravityBasedInstallation,,,,,,,,,
483,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,756.7252747252746,GravityBasedInstallation,,,,,,,,,
484,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,756.7252747252746,GravityBasedInstallation,,,,1.0,,site,,,
495,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,775.1868131868131,GravityBasedInstallation,,,,3.0,0.0,,,,
496,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,124.92299999704596,0.0,ACTION,775.1869670215635,GravityBasedInstallation,,,,,,,,,
497,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,775.1869670215635,GravityBasedInstallation,,,,,,,,,
498,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,775.1869670215635,GravityBasedInstallation,,,,,,,,,
507,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,795.1868131868131,GravityBasedInstallation,,,,3.0,0.0,,,,
508,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,795.1868131868131,GravityBasedInstallation,,,,,,Site,,,
518,,Multi-Purpose AHTS Vessel,Delay,26.0,116119.25,ACTION,821.1868131868131,GravityBasedInstallation,,,,,,,,,
520,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,826.1868131868131,GravityBasedInstallation,,,,,,,,,
522,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,827.1868131868131,GravityBasedInstallation,,,,,,,,,
529,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,839.1868131868131,GravityBasedInstallation,,,,,,,,,
533,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,845.1868131868131,GravityBasedInstallation,,,,,,,,,
534,,Towing Group 1,Positioning Support,50.0,78158.33333333334,ACTION,845.1868131868131,GravityBasedInstallation,,,,1.0,,site,,,
544,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,863.6483516483515,GravityBasedInstallation,,,,3.0,0.0,,,,
545,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,150.92299999643114,0.0,ACTION,863.6489670194717,GravityBasedInstallation,,,,,,,,,
546,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,863.6489670194717,GravityBasedInstallation,,,,,,,,,
547,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,863.6489670194717,GravityBasedInstallation,,,,,,,,,
558,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,883.6483516483515,GravityBasedInstallation,,,,3.0,0.0,,,,
559,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,883.6483516483515,GravityBasedInstallation,,,,,,Site,,,
565,,Multi-Purpose AHTS Vessel,Delay,36.0,160780.5,ACTION,919.6483516483515,GravityBasedInstallation,,,,,,,,,
567,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,924.6483516483515,GravityBasedInstallation,,,,,,,,,
568,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,925.6483516483515,GravityBasedInstallation,,,,,,,,,
578,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,937.6483516483515,GravityBasedInstallation,,,,,,,,,
585,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,943.6483516483515,GravityBasedInstallation,,,,,,,,,
586,,Towing Group 1,Positioning Support,60.0,93790.0,ACTION,943.6483516483515,GravityBasedInstallation,,,,1.0,,site,,,
598,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,962.10989010989,GravityBasedInstallation,,,,3.0,0.0,,,,
599,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,186.92299999557986,0.0,ACTION,962.1099670171434,GravityBasedInstallation,,,,,,,,,
600,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,962.1099670171434,GravityBasedInstallation,,,,,,,,,
601,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,962.1099670171434,GravityBasedInstallation,,,,,,,,,
611,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,982.10989010989,GravityBasedInstallation,,,,3.0,0.0,,,,
612,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,982.10989010989,GravityBasedInstallation,,,,,,Site,,,
614,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,987.10989010989,GravityBasedInstallation,,,,,,,,,
615,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,988.10989010989,GravityBasedInstallation,,,,,,,,,
623,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1000.10989010989,GravityBasedInstallation,,,,,,,,,
629,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1006.10989010989,GravityBasedInstallation,,,,,,,,,
630,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,1006.10989010989,GravityBasedInstallation,,,,1.0,,site,,,
640,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1024.5714285714284,GravityBasedInstallation,,,,3.0,0.0,,,,
641,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,160.92299999619468,0.0,ACTION,1024.5719670156664,GravityBasedInstallation,,,,,,,,,
642,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,1024.5719670156664,GravityBasedInstallation,,,,,,,,,
643,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,1024.5719670156664,GravityBasedInstallation,,,,,,,,,
647,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1044.5714285714284,GravityBasedInstallation,,,,3.0,0.0,,,,
648,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153845,171774.0384615384,ACTION,1044.5714285714284,GravityBasedInstallation,,,,,,Site,,,
652,,Multi-Purpose AHTS Vessel,Delay,7.0,31262.875,ACTION,1051.5714285714284,GravityBasedInstallation,,,,,,,,,
654,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1056.5714285714284,GravityBasedInstallation,,,,,,,,,
657,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1057.5714285714284,GravityBasedInstallation,,,,,,,,,
664,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1069.5714285714284,GravityBasedInstallation,,,,,,,,,
668,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1075.5714285714284,GravityBasedInstallation,,,,,,,,,
669,,Towing Group 1,Positioning Support,31.0,48458.16666666667,ACTION,1075.5714285714284,GravityBasedInstallation,,,,1.0,,site,,,
677,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1094.032967032967,GravityBasedInstallation,,,,3.0,0.0,,,,
678,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,131.9230329638981,0.0,ACTION,1094.0329999810415,GravityBasedInstallation,,,,,,,,,
679,,Substructure Assembly Line 2,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,1094.0329999810415,GravityBasedInstallation,,,,,,,,,
680,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,1094.0329999810415,GravityBasedInstallation,,,,,,,,,
692,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1114.032967032967,GravityBasedInstallation,,,,3.0,0.0,,,,
693,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,1114.032967032967,GravityBasedInstallation,,,,,,Site,,,
696,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1119.032967032967,GravityBasedInstallation,,,,,,,,,
698,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1120.032967032967,GravityBasedInstallation,,,,,,,,,
709,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1132.032967032967,GravityBasedInstallation,,,,,,,,,
715,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1138.032967032967,GravityBasedInstallation,,,,,,,,,
716,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,1138.032967032967,GravityBasedInstallation,,,,1.0,,site,,,
726,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1156.4945054945056,GravityBasedInstallation,,,,3.0,0.0,,,,
727,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,131.92299999688043,0.0,ACTION,1156.4949670125468,GravityBasedInstallation,,,,,,,,,
728,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,1156.4949670125468,GravityBasedInstallation,,,,,,,,,
729,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,1156.4949670125468,GravityBasedInstallation,,,,,,,,,
733,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1176.4945054945056,GravityBasedInstallation,,,,3.0,0.0,,,,
734,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,1176.4945054945056,GravityBasedInstallation,,,,,,Site,,,
740,,Multi-Purpose AHTS Vessel,Delay,66.0,294764.25,ACTION,1242.4945054945056,GravityBasedInstallation,,,,,,,,,
743,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1247.4945054945056,GravityBasedInstallation,,,,,,,,,
746,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1248.4945054945056,GravityBasedInstallation,,,,,,,,,
756,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1260.4945054945056,GravityBasedInstallation,,,,,,,,,
761,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1266.4945054945056,GravityBasedInstallation,,,,,,,,,
762,,Towing Group 1,Positioning Support,90.0,140685.0,ACTION,1266.4945054945056,GravityBasedInstallation,,,,1.0,,site,,,
766,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1284.9560439560441,GravityBasedInstallation,,,,3.0,0.0,,,,
767,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,190.9239670284676,0.0,ACTION,1284.956967009509,GravityBasedInstallation,,,,,,,,,
768,,Substructure Assembly Line 1,Move GBF from Wet Storage to Assembly Storage,0.0,0.0,ACTION,1284.956967009509,GravityBasedInstallation,,,,,,,,,
769,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,1284.956967009509,GravityBasedInstallation,,,,,,,,,
