,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,max_waveheight,max_windspeed,transit_speed,num_vessels,num_ahts_vessels
755,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2259.5,GravityBasedInstallation,,,,,,,,
757,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,2261.346153846154,GravityBasedInstallation,,,,,,,,
758,,Towing Group 1,Positioning Support,39.0,60963.5,ACTION,2261.346153846154,GravityBasedInstallation,,site,,,,,1.0,
760,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2262.846153846154,GravityBasedInstallation,,,,,,,,
761,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2263.0,GravityBasedInstallation,,,,,,,,
767,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2279.8076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
769,,Turbine Assembly Line 2,Mechanical Completion,24.0,0.0,ACTION,2286.846153846154,GravityBasedInstallation,,,,,,,,
770,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,2287.0,GravityBasedInstallation,,,,,,,,
776,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2299.8076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
777,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,2299.8076923076924,GravityBasedInstallation,,Site,,,,,,
781,,Multi-Purpose AHTS Vessel,Delay,45.0,200975.625,ACTION,2344.8076923076924,GravityBasedInstallation,,,,,,,,
785,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2349.8076923076924,GravityBasedInstallation,,,,,,,,
787,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2350.8076923076924,GravityBasedInstallation,,,,,,,,
794,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2362.8076923076924,GravityBasedInstallation,,,,,,,,
796,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,2368.8076923076924,GravityBasedInstallation,,,,,,,,
797,,Towing Group 1,Positioning Support,69.0,107858.5,ACTION,2368.8076923076924,GravityBasedInstallation,,site,,,,,1.0,
802,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2387.269230769231,GravityBasedInstallation,,,,,,,3.0,0.0
803,,Turbine Assembly Line 2,Delay,118.0,0.0,ACTION,2404.846153846154,GravityBasedInstallation,,,,,,,,
804,,Turbine Assembly Line 1,Delay,118.0,0.0,ACTION,2405.0,GravityBasedInstallation,,,,,,,,
821,,Turbine Assembly Line 2,Electrical Completion,72.0,0.0,ACTION,2476.846153846154,GravityBasedInstallation,,,,,,,,
822,,Towing Group 1,Delay: No Completed Assemblies Available,89.57692307692287,420070.98076922976,ACTION,2476.846153846154,GravityBasedInstallation,,,,,,,3.0,
823,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,274.5,0.0,ACTION,2476.846153846154,GravityBasedInstallation,,,,,,,,
824,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,2476.846153846154,GravityBasedInstallation,,,,,,,,
825,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,2477.0,GravityBasedInstallation,,,,,,,,
826,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,274.5,0.0,ACTION,2477.0,GravityBasedInstallation,,,,,,,,
827,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,2477.0,GravityBasedInstallation,,,,,,,,
828,,Turbine Assembly Line 2,Move Substructure,8.0,0.0,ACTION,2484.846153846154,GravityBasedInstallation,,,,,,,,
829,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,2485.0,GravityBasedInstallation,,,,,,,,
830,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2496.846153846154,GravityBasedInstallation,,,,,,,3.0,0.0
831,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,2496.846153846154,GravityBasedInstallation,,,,,,,,
832,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,128.03846153846143,571835.774038461,ACTION,2496.846153846154,GravityBasedInstallation,,Site,,,,,,
833,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,2497.0,GravityBasedInstallation,,,,,,,,
836,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2500.846153846154,GravityBasedInstallation,,,,,,,,
837,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2501.0,GravityBasedInstallation,,,,,,,,
838,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2501.846153846154,GravityBasedInstallation,,,,,,,,
839,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2502.846153846154,GravityBasedInstallation,,,,,,,,
841,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2504.846153846154,GravityBasedInstallation,,,,,,,,
842,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2505.0,GravityBasedInstallation,,,,,,,,
846,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2514.846153846154,GravityBasedInstallation,,,,,,,,
847,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,2516.846153846154,GravityBasedInstallation,,,,,,,,
848,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,2517.0,GravityBasedInstallation,,,,,,,,
850,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2520.346153846154,GravityBasedInstallation,,,,,,,,
851,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2520.5,GravityBasedInstallation,,,,,,,,
852,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,2520.846153846154,GravityBasedInstallation,,,,,,,,
853,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,2520.846153846154,GravityBasedInstallation,,site,,,,,1.0,
855,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2523.846153846154,GravityBasedInstallation,,,,,,,,
856,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2524.0,GravityBasedInstallation,,,,,,,,
858,,Turbine Assembly Line 2,Delay,14.0,0.0,ACTION,2537.846153846154,GravityBasedInstallation,,,,,,,,
859,,Turbine Assembly Line 1,Delay,14.0,0.0,ACTION,2538.0,GravityBasedInstallation,,,,,,,,
860,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2539.3076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
861,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2541.346153846154,GravityBasedInstallation,,,,,,,,
862,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2541.5,GravityBasedInstallation,,,,,,,,
866,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2559.3076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
867,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,2559.3076923076924,GravityBasedInstallation,,Site,,,,,,
868,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2564.3076923076924,GravityBasedInstallation,,,,,,,,
870,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2565.3076923076924,GravityBasedInstallation,,,,,,,,
871,,Turbine Assembly Line 2,Mechanical Completion,24.0,0.0,ACTION,2565.346153846154,GravityBasedInstallation,,,,,,,,
872,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,2565.5,GravityBasedInstallation,,,,,,,,
876,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2577.3076923076924,GravityBasedInstallation,,,,,,,,
879,,Multi-Purpose AHTS Vessel,Grout GBF,4.0,17864.5,ACTION,2581.3076923076924,GravityBasedInstallation,,,,,,,,
882,,Turbine Assembly Line 2,Delay,31.0,0.0,ACTION,2596.346153846154,GravityBasedInstallation,,,,,,,,
883,,Turbine Assembly Line 1,Delay,31.0,0.0,ACTION,2596.5,GravityBasedInstallation,,,,,,,,
884,,Multi-Purpose AHTS Vessel,Delay,26.0,116119.25,ACTION,2607.3076923076924,GravityBasedInstallation,,,,,,,,
887,,Multi-Purpose AHTS Vessel,Grout GBF,2.0,8932.25,ACTION,2609.3076923076924,GravityBasedInstallation,,,,,,,,
888,,Towing Group 1,Positioning Support,50.0,78158.33333333334,ACTION,2609.3076923076924,GravityBasedInstallation,,site,,,,,1.0,
895,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2627.769230769231,GravityBasedInstallation,,,,,,,3.0,0.0
909,,Turbine Assembly Line 2,Electrical Completion,72.0,0.0,ACTION,2668.346153846154,GravityBasedInstallation,,,,,,,,
910,,Towing Group 1,Delay: No Completed Assemblies Available,40.57692307692287,190285.4807692298,ACTION,2668.346153846154,GravityBasedInstallation,,,,,,,3.0,
911,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,191.5,0.0,ACTION,2668.346153846154,GravityBasedInstallation,,,,,,,,
912,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,2668.346153846154,GravityBasedInstallation,,,,,,,,
913,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,2668.5,GravityBasedInstallation,,,,,,,,
914,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,191.5,0.0,ACTION,2668.5,GravityBasedInstallation,,,,,,,,
915,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,2668.5,GravityBasedInstallation,,,,,,,,
921,,Turbine Assembly Line 2,Move Substructure,8.0,0.0,ACTION,2676.346153846154,GravityBasedInstallation,,,,,,,,
922,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,2676.5,GravityBasedInstallation,,,,,,,,
928,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2688.346153846154,GravityBasedInstallation,,,,,,,3.0,0.0
929,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,2688.346153846154,GravityBasedInstallation,,,,,,,,
930,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,79.03846153846143,352995.6490384611,ACTION,2688.346153846154,GravityBasedInstallation,,Site,,,,,,
931,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,2688.5,GravityBasedInstallation,,,,,,,,
932,,Turbine Assembly Line 2,Delay,15.0,0.0,ACTION,2703.346153846154,GravityBasedInstallation,,,,,,,,
933,,Turbine Assembly Line 1,Delay,15.0,0.0,ACTION,2703.5,GravityBasedInstallation,,,,,,,,
934,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2707.346153846154,GravityBasedInstallation,,,,,,,,
935,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2707.5,GravityBasedInstallation,,,,,,,,
940,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2711.346153846154,GravityBasedInstallation,,,,,,,,
941,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2711.5,GravityBasedInstallation,,,,,,,,
945,,Turbine Assembly Line 2,Delay,2.0,0.0,ACTION,2713.346153846154,GravityBasedInstallation,,,,,,,,
946,,Turbine Assembly Line 1,Delay,2.0,0.0,ACTION,2713.5,GravityBasedInstallation,,,,,,,,
950,,Multi-Purpose AHTS Vessel,Delay,30.0,133983.75,ACTION,2718.346153846154,GravityBasedInstallation,,,,,,,,
952,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2723.346153846154,GravityBasedInstallation,,,,,,,,
953,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2724.346153846154,GravityBasedInstallation,,,,,,,,
954,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,2725.346153846154,GravityBasedInstallation,,,,,,,,
955,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,2725.5,GravityBasedInstallation,,,,,,,,
956,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2728.846153846154,GravityBasedInstallation,,,,,,,,
957,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2729.0,GravityBasedInstallation,,,,,,,,
958,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2732.346153846154,GravityBasedInstallation,,,,,,,,
959,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2732.5,GravityBasedInstallation,,,,,,,,
960,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2735.846153846154,GravityBasedInstallation,,,,,,,,
961,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2736.0,GravityBasedInstallation,,,,,,,,
962,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2736.346153846154,GravityBasedInstallation,,,,,,,,
965,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,2742.346153846154,GravityBasedInstallation,,,,,,,,
966,,Towing Group 1,Positioning Support,54.0,84411.0,ACTION,2742.346153846154,GravityBasedInstallation,,site,,,,,1.0,
972,,Turbine Assembly Line 2,Mechanical Completion,24.0,0.0,ACTION,2759.846153846154,GravityBasedInstallation,,,,,,,,
973,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,2760.0,GravityBasedInstallation,,,,,,,,
974,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2760.8076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
979,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2780.8076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
980,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,2780.8076923076924,GravityBasedInstallation,,Site,,,,,,
983,,Multi-Purpose AHTS Vessel,Delay,25.0,111653.125,ACTION,2805.8076923076924,GravityBasedInstallation,,,,,,,,
984,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2810.8076923076924,GravityBasedInstallation,,,,,,,,
985,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2811.8076923076924,GravityBasedInstallation,,,,,,,,
986,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2823.8076923076924,GravityBasedInstallation,,,,,,,,
989,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,2829.8076923076924,GravityBasedInstallation,,,,,,,,
990,,Towing Group 1,Positioning Support,49.0,76595.16666666667,ACTION,2829.8076923076924,GravityBasedInstallation,,site,,,,,1.0,
992,,Turbine Assembly Line 2,Electrical Completion,72.0,0.0,ACTION,2831.846153846154,GravityBasedInstallation,,,,,,,,
993,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,163.5,0.0,ACTION,2831.846153846154,GravityBasedInstallation,,,,,,,,
994,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,2831.846153846154,GravityBasedInstallation,,,,,,,,
995,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,2832.0,GravityBasedInstallation,,,,,,,,
997,,Turbine Assembly Line 2,Move Substructure,8.0,0.0,ACTION,2839.846153846154,GravityBasedInstallation,,,,,,,,
999,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2848.269230769231,GravityBasedInstallation,,,,,,,3.0,0.0
1000,,Turbine Assembly Line 1,Delay: No Assembly Storage Available,16.269230769230944,0.0,ACTION,2848.269230769231,GravityBasedInstallation,,,,,,,,
1001,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,179.76923076923094,0.0,ACTION,2848.269230769231,GravityBasedInstallation,,,,,,,,
1002,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,2848.269230769231,GravityBasedInstallation,,,,,,,,
1006,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,2851.846153846154,GravityBasedInstallation,,,,,,,,
1007,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2855.846153846154,GravityBasedInstallation,,,,,,,,
1008,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,2856.269230769231,GravityBasedInstallation,,,,,,,,
1011,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2859.846153846154,GravityBasedInstallation,,,,,,,,
1018,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2868.269230769231,GravityBasedInstallation,,,,,,,3.0,0.0
1019,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,2868.269230769231,GravityBasedInstallation,,,,,,,,
1020,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,2868.269230769231,GravityBasedInstallation,,Site,,,,,,
1023,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,2871.846153846154,GravityBasedInstallation,,,,,,,,
1024,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2872.269230769231,GravityBasedInstallation,,,,,,,,
1026,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2876.269230769231,GravityBasedInstallation,,,,,,,,
1033,,Multi-Purpose AHTS Vessel,Delay,37.0,165246.625,ACTION,2905.269230769231,GravityBasedInstallation,,,,,,,,
1034,,Turbine Assembly Line 1,Delay,29.0,0.0,ACTION,2905.269230769231,GravityBasedInstallation,,,,,,,,
1036,,Turbine Assembly Line 2,Delay,37.0,0.0,ACTION,2908.846153846154,GravityBasedInstallation,,,,,,,,
1037,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2910.269230769231,GravityBasedInstallation,,,,,,,,
1039,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2911.269230769231,GravityBasedInstallation,,,,,,,,
1041,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2912.346153846154,GravityBasedInstallation,,,,,,,,
1042,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2915.846153846154,GravityBasedInstallation,,,,,,,,
1043,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,2917.269230769231,GravityBasedInstallation,,,,,,,,
1044,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2919.346153846154,GravityBasedInstallation,,,,,,,,
1045,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2920.769230769231,GravityBasedInstallation,,,,,,,,
1046,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2923.269230769231,GravityBasedInstallation,,,,,,,,
1047,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2924.269230769231,GravityBasedInstallation,,,,,,,,
1048,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,2929.269230769231,GravityBasedInstallation,,,,,,,,
1049,,Towing Group 1,Positioning Support,61.0,95353.16666666667,ACTION,2929.269230769231,GravityBasedInstallation,,site,,,,,1.0,
1050,,Turbine Assembly Line 1,Delay,9.0,0.0,ACTION,2933.269230769231,GravityBasedInstallation,,,,,,,,
1051,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2936.769230769231,GravityBasedInstallation,,,,,,,,
1054,,Turbine Assembly Line 2,Mechanical Completion,24.0,0.0,ACTION,2943.346153846154,GravityBasedInstallation,,,,,,,,
1056,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2947.7307692307695,GravityBasedInstallation,,,,,,,3.0,0.0
1061,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,2960.769230769231,GravityBasedInstallation,,,,,,,,
1064,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2967.7307692307695,GravityBasedInstallation,,,,,,,3.0,0.0
1065,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,2967.7307692307695,GravityBasedInstallation,,Site,,,,,,
1066,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2972.7307692307695,GravityBasedInstallation,,,,,,,,
1067,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2973.7307692307695,GravityBasedInstallation,,,,,,,,
1068,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2985.7307692307695,GravityBasedInstallation,,,,,,,,
1070,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,2991.7307692307695,GravityBasedInstallation,,,,,,,,
1071,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,2991.7307692307695,GravityBasedInstallation,,site,,,,,1.0,
1076,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,3010.192307692308,GravityBasedInstallation,,,,,,,3.0,0.0
1077,,Turbine Assembly Line 2,Delay,113.0,0.0,ACTION,3056.346153846154,GravityBasedInstallation,,,,,,,,
1078,,Turbine Assembly Line 1,Delay,96.0,0.0,ACTION,3056.769230769231,GravityBasedInstallation,,,,,,,,
1088,,Turbine Assembly Line 2,Electrical Completion,72.0,0.0,ACTION,3128.346153846154,GravityBasedInstallation,,,,,,,,
1089,,Towing Group 1,Delay: No Completed Assemblies Available,118.15384615384573,554082.4615384595,ACTION,3128.346153846154,GravityBasedInstallation,,,,,,,3.0,
1090,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,296.5,0.0,ACTION,3128.346153846154,GravityBasedInstallation,,,,,,,,
1091,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,3128.346153846154,GravityBasedInstallation,,,,,,,,
1092,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,3128.769230769231,GravityBasedInstallation,,,,,,,,
1093,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,280.5,0.0,ACTION,3128.769230769231,GravityBasedInstallation,,,,,,,,
1094,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,3128.769230769231,GravityBasedInstallation,,,,,,,,
1097,,Turbine Assembly Line 2,Move Substructure,8.0,0.0,ACTION,3136.346153846154,GravityBasedInstallation,,,,,,,,
1098,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,3136.769230769231,GravityBasedInstallation,,,,,,,,
1102,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,3148.346153846154,GravityBasedInstallation,,,,,,,3.0,0.0
1103,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,3148.346153846154,GravityBasedInstallation,,,,,,,,
1104,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,156.6153846153843,699463.8846153832,ACTION,3148.346153846154,GravityBasedInstallation,,Site,,,,,,
1105,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,3148.769230769231,GravityBasedInstallation,,,,,,,,
1106,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,3152.346153846154,GravityBasedInstallation,,,,,,,,
1107,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,3152.769230769231,GravityBasedInstallation,,,,,,,,
1108,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,3153.346153846154,GravityBasedInstallation,,,,,,,,
1109,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,3154.346153846154,GravityBasedInstallation,,,,,,,,
1110,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,3156.346153846154,GravityBasedInstallation,,,,,,,,
1111,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,3156.769230769231,GravityBasedInstallation,,,,,,,,
1112,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,3166.346153846154,GravityBasedInstallation,,,,,,,,
1114,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,3168.346153846154,GravityBasedInstallation,,,,,,,,
1116,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,3168.769230769231,GravityBasedInstallation,,,,,,,,
1117,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,3171.846153846154,GravityBasedInstallation,,,,,,,,
1118,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,3172.269230769231,GravityBasedInstallation,,,,,,,,
1119,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,3172.346153846154,GravityBasedInstallation,,,,,,,,
