,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,per_trip,location,max_waveheight,max_windspeed,transit_speed
1155,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1386.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1161,,WTIV,Transit,12.0,200000.0,ACTION,1398.5121071154376,MonopileInstallation,,,,,,,,
1170,,WTIV,Fasten Monopile,12.0,200000.0,ACTION,1410.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1172,,WTIV,Delay,24.0,400000.0,ACTION,1434.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1173,,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,1442.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1174,,WTIV,Delay,5.0,83333.33333333334,ACTION,1447.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1175,,WTIV,Fasten Monopile,12.0,200000.0,ACTION,1459.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1176,,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,1467.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1178,,WTIV,Fasten Monopile,12.0,200000.0,ACTION,1479.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1185,,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,1487.5121071154376,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1191,,WTIV,Transit,12.0,200000.0,ACTION,1499.5121071154376,MonopileInstallation,,,,,,,,
1192,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1501.5121071154376,MonopileInstallation,,,,,,,,
1193,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1501.945440448771,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1194,,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,1502.945440448771,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1197,,WTIV,Release Monopile,3.0,50000.0,ACTION,1505.945440448771,MonopileInstallation,,,,,,,,
1198,,WTIV,Upend Monopile,0.8163377964765433,13605.629941275722,ACTION,1506.7617782452476,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1199,,WTIV,Lower Monopile,0.005,83.33333333333334,ACTION,1506.7667782452477,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1200,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1507.7667782452477,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1203,,WTIV,Drive Monopile,1.5,25000.0,ACTION,1509.2667782452477,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1207,,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,1511.2667782452477,MonopileInstallation,,,,,,,,
1209,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1512.2667782452477,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1210,,WTIV,Lower TP,1.0,16666.666666666668,ACTION,1513.2667782452477,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1215,,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,1517.2667782452477,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1216,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1517.700111578581,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1218,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1519.700111578581,MonopileInstallation,,,,,,,,
1219,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1520.1334449119145,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1220,,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,1521.1334449119145,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1222,,WTIV,Release Monopile,3.0,50000.0,ACTION,1524.1334449119145,MonopileInstallation,,,,,,,,
1225,,WTIV,Upend Monopile,0.8163377964765433,13605.629941275722,ACTION,1524.949782708391,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1226,,WTIV,Lower Monopile,0.005,83.33333333333334,ACTION,1524.9547827083911,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1229,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1525.9547827083911,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1232,,WTIV,Drive Monopile,1.5,25000.0,ACTION,1527.4547827083911,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1233,,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,1529.4547827083911,MonopileInstallation,,,,,,,,
1234,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1530.4547827083911,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1235,,WTIV,Lower TP,1.0,16666.666666666668,ACTION,1531.4547827083911,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1239,,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,1535.4547827083911,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1240,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1535.8881160417245,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1242,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1537.8881160417245,MonopileInstallation,,,,,,,,
1243,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1538.321449375058,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1244,,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,1539.321449375058,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1247,,WTIV,Release Monopile,3.0,50000.0,ACTION,1542.321449375058,MonopileInstallation,,,,,,,,
1249,,WTIV,Upend Monopile,0.8163377964765433,13605.629941275722,ACTION,1543.1377871715345,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1250,,WTIV,Lower Monopile,0.005,83.33333333333334,ACTION,1543.1427871715346,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1251,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1544.1427871715346,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1253,,WTIV,Drive Monopile,1.5,25000.0,ACTION,1545.6427871715346,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1256,,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,1547.6427871715346,MonopileInstallation,,,,,,,,
1258,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1548.6427871715346,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1260,,WTIV,Lower TP,1.0,16666.666666666668,ACTION,1549.6427871715346,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1263,,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,1553.6427871715346,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1264,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1554.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1269,,WTIV,Transit,12.0,200000.0,ACTION,1566.076120504868,MonopileInstallation,,,,,,,,
1277,,WTIV,Fasten Monopile,12.0,200000.0,ACTION,1578.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1282,,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,1586.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1285,,WTIV,Delay,30.0,500000.00000000006,ACTION,1616.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1290,,WTIV,Fasten Monopile,12.0,200000.0,ACTION,1628.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1296,,WTIV,Delay,32.0,533333.3333333334,ACTION,1660.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1300,,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,1668.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1307,,WTIV,Fasten Monopile,12.0,200000.0,ACTION,1680.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1316,,WTIV,Fasten Transition Piece,8.0,133333.33333333334,ACTION,1688.076120504868,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1324,,WTIV,Transit,12.0,200000.0,ACTION,1700.076120504868,MonopileInstallation,,,,,,,,
1326,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1702.076120504868,MonopileInstallation,,,,,,,,
1328,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1702.5094538382014,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1330,,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,1703.5094538382014,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1332,,WTIV,Release Monopile,3.0,50000.0,ACTION,1706.5094538382014,MonopileInstallation,,,,,,,,
1334,,WTIV,Upend Monopile,0.8163377964765433,13605.629941275722,ACTION,1707.325791634678,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1335,,WTIV,Lower Monopile,0.005,83.33333333333334,ACTION,1707.330791634678,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1337,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1708.330791634678,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1338,,WTIV,Drive Monopile,1.5,25000.0,ACTION,1709.830791634678,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1340,,WTIV,Release Transition Piece,2.0,33333.333333333336,ACTION,1711.830791634678,MonopileInstallation,,,,,,,,
1343,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1712.830791634678,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1345,,WTIV,Lower TP,1.0,16666.666666666668,ACTION,1713.830791634678,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1349,,WTIV,Bolt TP,4.0,66666.66666666667,ACTION,1717.830791634678,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1350,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1718.2641249680114,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1353,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1720.2641249680114,MonopileInstallation,,,,,,,,
1354,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1720.6974583013448,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1355,,WTIV,RovSurvey,1.0,16666.666666666668,ACTION,1721.6974583013448,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1359,,WTIV,Release Monopile,3.0,50000.0,ACTION,1724.6974583013448,MonopileInstallation,,,,,,,,
1360,,WTIV,Upend Monopile,0.8163377964765433,13605.629941275722,ACTION,1725.5137960978213,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1361,,WTIV,Lower Monopile,0.005,83.33333333333334,ACTION,1725.5187960978215,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1363,,WTIV,Crane Reequip,1.0,16666.666666666668,ACTION,1726.5187960978215,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
1367,,WTIV,Drive Monopile,1.5,25000.0,ACTION,1728.0187960978215,MonopileInstallation,40.0,150.0,MonopileInstallation,3.0,,,,
