,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
1518,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2576.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1519,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2577.3666666666677,TurbineInstallation,,,,,,,,,
1521,,WTIV,Lift Blade,1.5,25000.0,ACTION,2578.8666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1531,,WTIV,Delay,24.0,400000.0,ACTION,2602.8666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1532,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2606.3666666666677,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1533,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2606.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1541,,WTIV,Transit,12.0,200000.0,ACTION,2618.800000000001,TurbineInstallation,,,,,,,,,
1545,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2622.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1546,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2626.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1549,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2630.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1550,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2632.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1551,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2633.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1552,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2635.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1553,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2639.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1554,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2643.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1556,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2647.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1560,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2648.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1562,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2650.300000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1565,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2651.800000000001,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1570,,WTIV,Transit,12.0,200000.0,ACTION,2663.800000000001,TurbineInstallation,,,,,,,,,
1574,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2665.800000000001,TurbineInstallation,,,,,,,,,
1575,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2666.2333333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1578,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2669.2333333333345,TurbineInstallation,,,,,,,,,
1579,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2669.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1585,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2675.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1589,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2678.9833333333345,TurbineInstallation,,,,,,,,,
1590,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2680.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1597,,WTIV,Delay,23.0,383333.3333333334,ACTION,2703.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1601,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2709.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1607,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2712.4833333333345,TurbineInstallation,,,,,,,,,
1609,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2713.4833333333345,TurbineInstallation,,,,,,,,,
1612,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2714.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
