cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,14359.5,MooringSystemSupplyChain,0.0,,725.0,1328.6881990609036
0.0,4.0,Ropes Production 1,"164, Manufacture: polyester_d0.123",87.6,ACTION,14366.40000000004,MooringSystemSupplyChain,,,,
0.0,3.0,Anchors Production 1,"77, Manufacture: suction_anchor_d2.16",182.5,ACTION,14388.5,MooringSystemSupplyChain,,,,
0.0,4.0,Anchors Production 2,"78, Manufacture: suction_anchor_d2.43",182.5,ACTION,14403.0,MooringSystemSupplyChain,,,,
0.0,5.0,Ropes Production 1,"165, Manufacture: polyester_d0.123",87.6,ACTION,14454.00000000004,MooringSystemSupplyChain,,,,
0.0,3.0,Rope Transport Railcar,Empty: Return to supplier.,168.0,ACTION,14520.000000000038,MooringSystemSupplyChain,0.0,160.0,725.0,1328.6881990609036
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14520.000000000038,MooringSystemSupplyChain,1.0,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14520.000000000038,MooringSystemSupplyChain,2.0,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14520.000000000038,MooringSystemSupplyChain,3.0,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14520.000000000038,MooringSystemSupplyChain,4.0,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14520.000000000038,MooringSystemSupplyChain,5.0,,,
0.0,3.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,14527.5,MooringSystemSupplyChain,0.0,150.0,725.0,1328.6881990609036
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,14527.5,MooringSystemSupplyChain,1.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,14527.5,MooringSystemSupplyChain,2.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,14527.5,MooringSystemSupplyChain,3.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,14527.5,MooringSystemSupplyChain,4.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,14527.5,MooringSystemSupplyChain,5.0,,,
0.0,6.0,Ropes Production 1,"166, Manufacture: polyester_d0.123",87.6,ACTION,14541.60000000004,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,21.600000000002183,ACTION,14541.60000000004,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14541.60000000004,MooringSystemSupplyChain,6.0,,,
0.0,5.0,Anchors Production 1,"78, Manufacture: suction_anchor_d2.16",182.5,ACTION,14571.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,14571.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,14571.0,MooringSystemSupplyChain,6.0,,,
0.0,6.0,Anchors Production 2,"79, Manufacture: suction_anchor_d2.43",182.5,ACTION,14585.5,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"167, Manufacture: polyester_d0.123",87.6,ACTION,14629.20000000004,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,14629.20000000004,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14629.20000000004,MooringSystemSupplyChain,7.0,,,
0.0,1.0,Ropes Production 1,"168, Manufacture: polyester_d0.123",87.6,ACTION,14716.800000000041,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,14716.800000000041,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14716.800000000041,MooringSystemSupplyChain,8.0,,,
0.0,1.0,Anchors Production 1,"79, Manufacture: suction_anchor_d2.16",182.5,ACTION,14753.5,MooringSystemSupplyChain,,,,
0.0,2.0,Anchors Production 2,"80, Manufacture: suction_anchor_d2.44",182.5,ACTION,14768.0,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"169, Manufacture: polyester_d0.123",87.6,ACTION,14804.400000000041,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,14804.400000000041,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14804.400000000041,MooringSystemSupplyChain,9.0,,,
0.0,1.0,Ropes Production 1,"170, Manufacture: polyester_d0.123",87.6,ACTION,14892.000000000042,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,14892.000000000042,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14892.000000000042,MooringSystemSupplyChain,10.0,,,
0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,14907.0,MooringSystemSupplyChain,6.0,,,
0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,14907.0,MooringSystemSupplyChain,6.0,150.0,725.0,1328.6881990609036
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,14907.0,MooringSystemSupplyChain,5.0,,725.0,1328.6881990609036
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,14907.0,MooringSystemSupplyChain,4.0,,726.0,1077.4339398609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,14907.0,MooringSystemSupplyChain,3.0,,726.0,1077.4339398609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,14907.0,MooringSystemSupplyChain,2.0,,726.0,1077.4339398609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,14907.0,MooringSystemSupplyChain,1.0,,726.0,1077.4339398609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,14907.0,MooringSystemSupplyChain,0.0,,726.0,1077.4339398609009
0.0,3.0,Anchors Production 1,"80, Manufacture: suction_anchor_d2.16",182.5,ACTION,14936.0,MooringSystemSupplyChain,,,,
0.0,4.0,Anchors Production 2,"81, Manufacture: suction_anchor_d2.44",182.5,ACTION,14950.5,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"171, Manufacture: polyester_d0.123",87.6,ACTION,14979.600000000042,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,14979.600000000042,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,14979.600000000042,MooringSystemSupplyChain,11.0,,,
0.0,1.0,Ropes Production 1,"172, Manufacture: polyester_d0.123",87.6,ACTION,15067.200000000043,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15067.200000000043,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15067.200000000043,MooringSystemSupplyChain,12.0,,,
0.0,3.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,15075.0,MooringSystemSupplyChain,0.0,156.0,726.0,1077.4339398609009
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15075.0,MooringSystemSupplyChain,1.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15075.0,MooringSystemSupplyChain,2.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15075.0,MooringSystemSupplyChain,3.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15075.0,MooringSystemSupplyChain,4.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15075.0,MooringSystemSupplyChain,5.0,,,
0.0,5.0,Anchors Production 1,"81, Manufacture: suction_anchor_d2.17",182.5,ACTION,15118.5,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,15118.5,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15118.5,MooringSystemSupplyChain,6.0,,,
0.0,6.0,Anchors Production 2,"82, Manufacture: suction_anchor_d2.44",182.5,ACTION,15133.0,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"173, Manufacture: polyester_d0.123",87.6,ACTION,15154.800000000043,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15154.800000000043,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15154.800000000043,MooringSystemSupplyChain,13.0,,,
0.0,1.0,Ropes Production 1,"174, Manufacture: polyester_d0.123",87.6,ACTION,15242.400000000043,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15242.400000000043,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15242.400000000043,MooringSystemSupplyChain,14.0,,,
0.0,1.0,Anchors Production 1,"82, Manufacture: suction_anchor_d2.17",182.5,ACTION,15301.0,MooringSystemSupplyChain,,,,
0.0,2.0,Anchors Production 2,"83, Manufacture: suction_anchor_d2.44",182.5,ACTION,15315.5,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"175, Manufacture: polyester_d0.123",87.6,ACTION,15330.000000000044,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15330.000000000044,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15330.000000000044,MooringSystemSupplyChain,15.0,,,
0.0,1.0,Ropes Production 1,"176, Manufacture: polyester_d0.123",87.6,ACTION,15417.600000000044,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15417.600000000044,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15417.600000000044,MooringSystemSupplyChain,16.0,,,
0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,15454.5,MooringSystemSupplyChain,6.0,,,
0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,15454.5,MooringSystemSupplyChain,6.0,156.0,726.0,1077.4339398609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,15454.5,MooringSystemSupplyChain,5.0,,726.0,1077.4339398609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,15454.5,MooringSystemSupplyChain,4.0,,726.0,1077.4339398609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,15454.5,MooringSystemSupplyChain,3.0,,727.0,855.4797962609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,15454.5,MooringSystemSupplyChain,2.0,,727.0,855.4797962609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,15454.5,MooringSystemSupplyChain,1.0,,727.0,855.4797962609009
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,15454.5,MooringSystemSupplyChain,0.0,,728.0,603.4251122608985
0.0,3.0,Anchors Production 1,"83, Manufacture: suction_anchor_d2.18",182.5,ACTION,15483.5,MooringSystemSupplyChain,,,,
0.0,4.0,Anchors Production 2,"84, Manufacture: suction_anchor_d2.44",182.5,ACTION,15498.0,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"177, Manufacture: polyester_d0.123",87.6,ACTION,15505.200000000044,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15505.200000000044,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15505.200000000044,MooringSystemSupplyChain,17.0,,,
0.0,1.0,Ropes Production 1,"178, Manufacture: polyester_d0.123",87.6,ACTION,15592.800000000045,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15592.800000000045,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15592.800000000045,MooringSystemSupplyChain,18.0,,,
0.0,3.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,15622.5,MooringSystemSupplyChain,0.0,162.0,728.0,603.4251122608985
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15622.5,MooringSystemSupplyChain,1.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15622.5,MooringSystemSupplyChain,2.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15622.5,MooringSystemSupplyChain,3.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15622.5,MooringSystemSupplyChain,4.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15622.5,MooringSystemSupplyChain,5.0,,,
0.0,5.0,Anchors Production 1,"84, Manufacture: suction_anchor_d2.18",182.5,ACTION,15666.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,15666.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,15666.0,MooringSystemSupplyChain,6.0,,,
0.0,1.0,Ropes Production 1,"179, Manufacture: polyester_d0.123",87.6,ACTION,15680.400000000045,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15680.400000000045,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15680.400000000045,MooringSystemSupplyChain,19.0,,,
0.0,6.0,Anchors Production 2,"85, Manufacture: suction_anchor_d2.44",182.5,ACTION,15680.5,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"180, Manufacture: polyester_d0.123",87.6,ACTION,15768.000000000045,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,15768.000000000045,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,15768.000000000045,MooringSystemSupplyChain,20.0,,,
0.0,1.0,Anchors Production 1,"85, Manufacture: suction_anchor_d2.18",182.5,ACTION,15848.5,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"181, Manufacture: polyester_d0.123",87.6,ACTION,15855.600000000046,MooringSystemSupplyChain,,,,
0.0,2.0,Anchors Production 2,"86, Manufacture: suction_anchor_d2.44",182.5,ACTION,15863.0,MooringSystemSupplyChain,,,,
0.0,2.0,Ropes Production 1,"182, Manufacture: polyester_d0.123",87.6,ACTION,15943.200000000046,MooringSystemSupplyChain,,,,
0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,16002.0,MooringSystemSupplyChain,6.0,,,
0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,16002.0,MooringSystemSupplyChain,6.0,162.0,728.0,603.4251122608985
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16002.0,MooringSystemSupplyChain,5.0,,728.0,603.4251122608985
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16002.0,MooringSystemSupplyChain,4.0,,728.0,603.4251122608985
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16002.0,MooringSystemSupplyChain,3.0,,728.0,603.4251122608985
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16002.0,MooringSystemSupplyChain,2.0,,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16002.0,MooringSystemSupplyChain,1.0,,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16002.0,MooringSystemSupplyChain,0.0,,729.0,372.47477606089524
0.0,3.0,Ropes Production 1,"183, Manufacture: polyester_d0.123",87.6,ACTION,16030.800000000047,MooringSystemSupplyChain,,,,
0.0,3.0,Anchors Production 1,"86, Manufacture: suction_anchor_d2.18",182.5,ACTION,16031.0,MooringSystemSupplyChain,,,,
0.0,4.0,Anchors Production 2,"87, Manufacture: suction_anchor_d2.44",182.5,ACTION,16045.5,MooringSystemSupplyChain,,,,
0.0,0.0,Rope Transport Railcar,Full: Transport Ropes,336.0,ACTION,16104.000000000045,MooringSystemSupplyChain,20.0,,,
0.0,,Rope Transport Railcar,Rope arrives at Port.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,20.0,160.0,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,19.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,18.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,17.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,16.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,15.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,14.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,13.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,12.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,11.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,10.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,9.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,8.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,7.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,6.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,5.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,4.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,3.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,2.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,1.0,,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,16104.000000000045,MooringSystemSupplyChain,0.0,,729.0,372.47477606089524
0.0,4.0,Ropes Production 1,"184, Manufacture: polyester_d0.123",87.6,ACTION,16118.400000000047,MooringSystemSupplyChain,,,,
0.0,3.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,16170.0,MooringSystemSupplyChain,0.0,168.0,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16170.0,MooringSystemSupplyChain,1.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16170.0,MooringSystemSupplyChain,2.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16170.0,MooringSystemSupplyChain,3.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16170.0,MooringSystemSupplyChain,4.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16170.0,MooringSystemSupplyChain,5.0,,,
0.0,5.0,Ropes Production 1,"185, Manufacture: polyester_d0.123",87.6,ACTION,16206.000000000047,MooringSystemSupplyChain,,,,
0.0,5.0,Anchors Production 1,"87, Manufacture: suction_anchor_d2.18",182.5,ACTION,16213.5,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,16213.5,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16213.5,MooringSystemSupplyChain,6.0,,,
0.0,6.0,Anchors Production 2,"88, Manufacture: suction_anchor_d2.45",182.5,ACTION,16228.0,MooringSystemSupplyChain,,,,
0.0,3.0,Rope Transport Railcar,Empty: Return to supplier.,168.0,ACTION,16272.000000000045,MooringSystemSupplyChain,0.0,180.0,729.0,372.47477606089524
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16272.000000000045,MooringSystemSupplyChain,1.0,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16272.000000000045,MooringSystemSupplyChain,2.0,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16272.000000000045,MooringSystemSupplyChain,3.0,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16272.000000000045,MooringSystemSupplyChain,4.0,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16272.000000000045,MooringSystemSupplyChain,5.0,,,
0.0,6.0,Ropes Production 1,"186, Manufacture: polyester_d0.123",87.6,ACTION,16293.600000000048,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,21.600000000002183,ACTION,16293.600000000048,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16293.600000000048,MooringSystemSupplyChain,6.0,,,
0.0,1.0,Ropes Production 1,"187, Manufacture: polyester_d0.123",87.6,ACTION,16381.200000000048,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.60000000000036,ACTION,16381.200000000048,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16381.200000000048,MooringSystemSupplyChain,7.0,,,
0.0,1.0,Anchors Production 1,"88, Manufacture: suction_anchor_d2.18",182.5,ACTION,16396.0,MooringSystemSupplyChain,,,,
0.0,2.0,Anchors Production 2,"89, Manufacture: suction_anchor_d2.57",182.5,ACTION,16410.5,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"188, Manufacture: polyester_d0.123",87.6,ACTION,16468.800000000047,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999854,ACTION,16468.800000000047,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16468.800000000047,MooringSystemSupplyChain,8.0,,,
0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,16549.5,MooringSystemSupplyChain,6.0,,,
0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,16549.5,MooringSystemSupplyChain,6.0,168.0,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16549.5,MooringSystemSupplyChain,5.0,,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16549.5,MooringSystemSupplyChain,4.0,,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16549.5,MooringSystemSupplyChain,3.0,,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16549.5,MooringSystemSupplyChain,2.0,,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16549.5,MooringSystemSupplyChain,1.0,,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,16549.5,MooringSystemSupplyChain,0.0,,729.0,372.47477606089524
0.0,1.0,Ropes Production 1,"189, Manufacture: polyester_d0.123",87.6,ACTION,16556.400000000045,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999854,ACTION,16556.400000000045,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16556.400000000045,MooringSystemSupplyChain,9.0,,,
0.0,3.0,Anchors Production 1,"89, Manufacture: suction_anchor_d2.18",182.5,ACTION,16578.5,MooringSystemSupplyChain,,,,
0.0,4.0,Anchors Production 2,"90, Manufacture: suction_anchor_d2.57",182.5,ACTION,16593.0,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"190, Manufacture: polyester_d0.123",87.6,ACTION,16644.000000000044,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999854,ACTION,16644.000000000044,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16644.000000000044,MooringSystemSupplyChain,10.0,,,
0.0,3.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,16717.5,MooringSystemSupplyChain,0.0,174.0,729.0,372.47477606089524
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16717.5,MooringSystemSupplyChain,1.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16717.5,MooringSystemSupplyChain,2.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16717.5,MooringSystemSupplyChain,3.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16717.5,MooringSystemSupplyChain,4.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,16717.5,MooringSystemSupplyChain,5.0,,,
0.0,1.0,Ropes Production 1,"191, Manufacture: polyester_d0.123",87.6,ACTION,16731.600000000042,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999854,ACTION,16731.600000000042,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,16731.600000000042,MooringSystemSupplyChain,11.0,,,
0.0,5.0,Anchors Production 1,"90, Manufacture: suction_anchor_d2.18",182.5,ACTION,16761.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,16761.0,MooringSystemSupplyChain,,,,
