,cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
194,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,742.9625,MooringSystemSupplyChain,7.0,,23.0,40327.5
195,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,742.9625,MooringSystemSupplyChain,6.0,,24.0,40320.0
196,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,742.9625,MooringSystemSupplyChain,5.0,,25.0,40312.5
197,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,742.9625,MooringSystemSupplyChain,4.0,,26.0,40305.0
198,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,742.9625,MooringSystemSupplyChain,3.0,,27.0,40297.5
199,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,742.9625,MooringSystemSupplyChain,2.0,,28.0,40290.0
200,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,742.9625,MooringSystemSupplyChain,1.0,,29.0,40282.5
201,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,742.9625,MooringSystemSupplyChain,0.0,,30.0,40275.0
202,0.0,74.0,Chain Production 1,"104, Manufacture: chain_bottom_d0.081",8.014999999999999,ACTION,744.8700000000001,MooringSystemSupplyChain,,,,
203,0.0,75.0,Chain Production 1,"105, Manufacture: chain_bottom_d0.096",7.6125,ACTION,752.4825000000001,MooringSystemSupplyChain,,,,
204,0.0,76.0,Chain Production 1,"106, Manufacture: chain_bottom_d0.097",7.594999999999999,ACTION,760.0775000000001,MooringSystemSupplyChain,,,,
205,0.0,77.0,Chain Production 1,"107, Manufacture: chain_bottom_d0.069",7.735,ACTION,767.8125000000001,MooringSystemSupplyChain,,,,
206,0.0,78.0,Chain Production 1,"108, Manufacture: chain_bottom_d0.069",7.752499999999999,ACTION,775.5650000000002,MooringSystemSupplyChain,,,,
207,0.0,79.0,Chain Production 1,"109, Manufacture: chain_bottom_d0.081",8.085,ACTION,783.6500000000002,MooringSystemSupplyChain,,,,
208,0.0,80.0,Chain Production 1,"110, Manufacture: chain_bottom_d0.081",8.1025,ACTION,791.7525000000002,MooringSystemSupplyChain,,,,
209,0.0,81.0,Chain Production 1,"111, Manufacture: chain_bottom_d0.096",7.944999999999999,ACTION,799.6975000000002,MooringSystemSupplyChain,,,,
210,0.0,82.0,Chain Production 1,"112, Manufacture: chain_bottom_d0.097",7.944999999999999,ACTION,807.6425000000003,MooringSystemSupplyChain,,,,
211,0.0,83.0,Chain Production 1,"113, Manufacture: chain_bottom_d0.069",7.9624999999999995,ACTION,815.6050000000002,MooringSystemSupplyChain,,,,
212,0.0,84.0,Chain Production 1,"114, Manufacture: chain_bottom_d0.068",7.9624999999999995,ACTION,823.5675000000002,MooringSystemSupplyChain,,,,
213,0.0,73.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,826.9625,MooringSystemSupplyChain,0.0,30.0,30.0,40275.0
214,0.0,,Chain Transport Railcar,"Loading Chain, 31",0.0,ACTION,826.9625,MooringSystemSupplyChain,1.0,,,
215,0.0,,Chain Transport Railcar,"Loading Chain, 32",0.0,ACTION,826.9625,MooringSystemSupplyChain,2.0,,,
216,0.0,,Chain Transport Railcar,"Loading Chain, 33",0.0,ACTION,826.9625,MooringSystemSupplyChain,3.0,,,
217,0.0,,Chain Transport Railcar,"Loading Chain, 34",0.0,ACTION,826.9625,MooringSystemSupplyChain,4.0,,,
218,0.0,,Chain Transport Railcar,"Loading Chain, 35",0.0,ACTION,826.9625,MooringSystemSupplyChain,5.0,,,
219,0.0,,Chain Transport Railcar,"Loading Chain, 36",0.0,ACTION,826.9625,MooringSystemSupplyChain,6.0,,,
220,0.0,,Chain Transport Railcar,"Loading Chain, 37",0.0,ACTION,826.9625,MooringSystemSupplyChain,7.0,,,
221,0.0,,Chain Transport Railcar,"Loading Chain, 38",0.0,ACTION,826.9625,MooringSystemSupplyChain,8.0,,,
222,0.0,,Chain Transport Railcar,"Loading Chain, 39",0.0,ACTION,826.9625,MooringSystemSupplyChain,9.0,,,
223,0.0,,Chain Transport Railcar,"Loading Chain, 40",0.0,ACTION,826.9625,MooringSystemSupplyChain,10.0,,,
224,0.0,85.0,Chain Production 1,"115, Manufacture: chain_bottom_d0.081",7.8925,ACTION,831.4600000000003,MooringSystemSupplyChain,,,,
225,0.0,76.0,Chain Production 1,"116, Manufacture: chain_bottom_d0.081",7.91,ACTION,839.3700000000002,MooringSystemSupplyChain,,,,
226,0.0,77.0,Chain Production 1,"117, Manufacture: chain_bottom_d0.096",7.9975,ACTION,847.3675000000002,MooringSystemSupplyChain,,,,
227,0.0,78.0,Chain Production 1,"118, Manufacture: chain_bottom_d0.097",7.9975,ACTION,855.3650000000001,MooringSystemSupplyChain,,,,
228,0.0,79.0,Chain Production 1,"119, Manufacture: chain_bottom_d0.069",7.8225,ACTION,863.1875000000001,MooringSystemSupplyChain,,,,
229,0.0,80.0,Chain Production 1,"120, Manufacture: chain_bottom_d0.068",7.8225,ACTION,871.0100000000001,MooringSystemSupplyChain,,,,
230,0.0,81.0,Chain Production 1,"121, Manufacture: chain_bottom_d0.082",7.577499999999999,ACTION,878.5875000000001,MooringSystemSupplyChain,,,,
231,0.0,82.0,Chain Production 1,"122, Manufacture: chain_bottom_d0.082",7.594999999999999,ACTION,886.1825000000001,MooringSystemSupplyChain,,,,
232,0.0,83.0,Chain Production 1,"123, Manufacture: chain_bottom_d0.096",7.77,ACTION,893.9525000000001,MooringSystemSupplyChain,,,,
233,0.0,84.0,Chain Production 1,"124, Manufacture: chain_bottom_d0.097",7.77,ACTION,901.7225000000001,MooringSystemSupplyChain,,,,
234,0.0,1.0,Ropes Production 1,"4, Manufacture: polyester_d0.123",227.4107,ACTION,904.6686000000001,MooringSystemSupplyChain,,,,
235,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,227.41070000000002,ACTION,904.6686000000001,MooringSystemSupplyChain,,,,
236,0.0,,Rope Transport Railcar,"Loading Rope, 4",0.0,ACTION,904.6686000000001,MooringSystemSupplyChain,4.0,,,
237,0.0,85.0,Chain Production 1,"125, Manufacture: chain_bottom_d0.07",7.56,ACTION,909.2825,MooringSystemSupplyChain,,,,
238,0.0,1.0,Anchors Production 1,"5, Manufacture: suction_anchor_d2.6",182.5,ACTION,912.5,MooringSystemSupplyChain,,,,
239,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,912.5,MooringSystemSupplyChain,,,,
240,0.0,,Anchor Transport Vessel,"Loading Anchor, 5",0.0,ACTION,912.5,MooringSystemSupplyChain,5.0,,,
241,0.0,86.0,Chain Production 1,"126, Manufacture: chain_bottom_d0.069",7.5424999999999995,ACTION,916.825,MooringSystemSupplyChain,,,,
242,0.0,87.0,Chain Production 1,"127, Manufacture: chain_bottom_d0.083",7.0874999999999995,ACTION,923.9125,MooringSystemSupplyChain,,,,
243,0.0,88.0,Chain Production 1,"128, Manufacture: chain_bottom_d0.084",7.1049999999999995,ACTION,931.0175,MooringSystemSupplyChain,,,,
244,0.0,89.0,Chain Production 1,"129, Manufacture: chain_bottom_d0.096",7.4725,ACTION,938.49,MooringSystemSupplyChain,,,,
245,0.0,90.0,Chain Production 1,"130, Manufacture: chain_bottom_d0.096",7.4725,ACTION,945.9625,MooringSystemSupplyChain,,,,
246,0.0,91.0,Chain Production 1,"131, Manufacture: chain_bottom_d0.071",7.1049999999999995,ACTION,953.0675,MooringSystemSupplyChain,,,,
247,0.0,92.0,Chain Production 1,"132, Manufacture: chain_bottom_d0.07",7.0874999999999995,ACTION,960.155,MooringSystemSupplyChain,,,,
248,0.0,93.0,Chain Production 1,"133, Manufacture: chain_bottom_d0.085",6.405,ACTION,966.56,MooringSystemSupplyChain,,,,
249,0.0,94.0,Chain Production 1,"134, Manufacture: chain_bottom_d0.085",6.4399999999999995,ACTION,973.0,MooringSystemSupplyChain,,,,
250,0.0,95.0,Chain Production 1,"135, Manufacture: chain_bottom_d0.096",6.9475,ACTION,979.9475,MooringSystemSupplyChain,,,,
251,0.0,96.0,Chain Production 1,"136, Manufacture: chain_bottom_d0.096",6.9475,ACTION,986.895,MooringSystemSupplyChain,,,,
252,0.0,97.0,Chain Production 1,"137, Manufacture: chain_bottom_d0.073",6.369999999999999,ACTION,993.265,MooringSystemSupplyChain,,,,
253,0.0,74.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,994.9625,MooringSystemSupplyChain,10.0,,,
254,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,994.9625,MooringSystemSupplyChain,10.0,30.0,30.0,40275.0
255,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,9.0,,31.0,40267.5
256,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,8.0,,32.0,40260.0
257,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,7.0,,33.0,40252.5
258,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,6.0,,34.0,40245.0
259,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,5.0,,35.0,40237.5
260,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,4.0,,36.0,40230.0
261,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,3.0,,37.0,40222.5
262,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,2.0,,38.0,40215.0
263,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,1.0,,39.0,40207.5
264,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,994.9625,MooringSystemSupplyChain,0.0,,40.0,40200.0
265,0.0,98.0,Chain Production 1,"138, Manufacture: chain_bottom_d0.072",6.352499999999999,ACTION,999.6175,MooringSystemSupplyChain,,,,
266,0.0,99.0,Chain Production 1,"139, Manufacture: chain_bottom_d0.086",5.6175,ACTION,1005.2349999999999,MooringSystemSupplyChain,,,,
267,0.0,100.0,Chain Production 1,"140, Manufacture: chain_bottom_d0.087",5.635,ACTION,1010.8699999999999,MooringSystemSupplyChain,,,,
268,0.0,101.0,Chain Production 1,"141, Manufacture: chain_bottom_d0.096",6.194999999999999,ACTION,1017.0649999999999,MooringSystemSupplyChain,,,,
269,0.0,102.0,Chain Production 1,"142, Manufacture: chain_bottom_d0.096",6.194999999999999,ACTION,1023.26,MooringSystemSupplyChain,,,,
270,0.0,103.0,Chain Production 1,"143, Manufacture: chain_bottom_d0.075",5.4075,ACTION,1028.6675,MooringSystemSupplyChain,,,,
271,0.0,104.0,Chain Production 1,"144, Manufacture: chain_bottom_d0.075",5.3725,ACTION,1034.04,MooringSystemSupplyChain,,,,
272,0.0,105.0,Chain Production 1,"145, Manufacture: chain_bottom_d0.098",7.805,ACTION,1041.845,MooringSystemSupplyChain,,,,
273,0.0,106.0,Chain Production 1,"146, Manufacture: chain_bottom_d0.096",7.805,ACTION,1049.65,MooringSystemSupplyChain,,,,
274,0.0,107.0,Chain Production 1,"147, Manufacture: chain_bottom_d0.071",8.1025,ACTION,1057.7525,MooringSystemSupplyChain,,,,
275,0.0,108.0,Chain Production 1,"148, Manufacture: chain_bottom_d0.071",8.12,ACTION,1065.8725,MooringSystemSupplyChain,,,,
276,0.0,109.0,Chain Production 1,"149, Manufacture: chain_bottom_d0.091",8.26,ACTION,1074.1325,MooringSystemSupplyChain,,,,
277,0.0,97.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,1078.9625,MooringSystemSupplyChain,0.0,40.0,40.0,40200.0
278,0.0,,Chain Transport Railcar,"Loading Chain, 41",0.0,ACTION,1078.9625,MooringSystemSupplyChain,1.0,,,
279,0.0,,Chain Transport Railcar,"Loading Chain, 42",0.0,ACTION,1078.9625,MooringSystemSupplyChain,2.0,,,
280,0.0,,Chain Transport Railcar,"Loading Chain, 43",0.0,ACTION,1078.9625,MooringSystemSupplyChain,3.0,,,
281,0.0,,Chain Transport Railcar,"Loading Chain, 44",0.0,ACTION,1078.9625,MooringSystemSupplyChain,4.0,,,
282,0.0,,Chain Transport Railcar,"Loading Chain, 45",0.0,ACTION,1078.9625,MooringSystemSupplyChain,5.0,,,
283,0.0,,Chain Transport Railcar,"Loading Chain, 46",0.0,ACTION,1078.9625,MooringSystemSupplyChain,6.0,,,
284,0.0,,Chain Transport Railcar,"Loading Chain, 47",0.0,ACTION,1078.9625,MooringSystemSupplyChain,7.0,,,
285,0.0,,Chain Transport Railcar,"Loading Chain, 48",0.0,ACTION,1078.9625,MooringSystemSupplyChain,8.0,,,
286,0.0,,Chain Transport Railcar,"Loading Chain, 49",0.0,ACTION,1078.9625,MooringSystemSupplyChain,9.0,,,
287,0.0,,Chain Transport Railcar,"Loading Chain, 50",0.0,ACTION,1078.9625,MooringSystemSupplyChain,10.0,,,
288,0.0,110.0,Chain Production 1,"150, Manufacture: chain_bottom_d0.092",8.2425,ACTION,1082.375,MooringSystemSupplyChain,,,,
289,0.0,101.0,Chain Production 1,"151, Manufacture: chain_bottom_d0.098",7.944999999999999,ACTION,1090.32,MooringSystemSupplyChain,,,,
290,0.0,1.0,Anchors Production 1,"6, Manufacture: suction_anchor_d2.35",182.5,ACTION,1095.0,MooringSystemSupplyChain,,,,
291,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,1095.0,MooringSystemSupplyChain,,,,
292,0.0,,Anchor Transport Vessel,"Loading Anchor, 6",0.0,ACTION,1095.0,MooringSystemSupplyChain,6.0,,,
293,0.0,102.0,Chain Production 1,"152, Manufacture: chain_bottom_d0.096",7.944999999999999,ACTION,1098.2649999999999,MooringSystemSupplyChain,,,,
294,0.0,103.0,Chain Production 1,"153, Manufacture: chain_bottom_d0.07",8.225,ACTION,1106.4899999999998,MooringSystemSupplyChain,,,,
295,0.0,104.0,Chain Production 1,"154, Manufacture: chain_bottom_d0.071",8.2425,ACTION,1114.7324999999998,MooringSystemSupplyChain,,,,
296,0.0,105.0,Chain Production 1,"155, Manufacture: chain_bottom_d0.091",8.33,ACTION,1123.0624999999998,MooringSystemSupplyChain,,,,
297,0.0,1.0,Ropes Production 1,"5, Manufacture: polyester_d0.123",225.3724,ACTION,1130.0410000000002,MooringSystemSupplyChain,,,,
298,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,225.37240000000008,ACTION,1130.0410000000002,MooringSystemSupplyChain,,,,
299,0.0,,Rope Transport Railcar,"Loading Rope, 5",0.0,ACTION,1130.0410000000002,MooringSystemSupplyChain,5.0,,,
300,0.0,106.0,Chain Production 1,"156, Manufacture: chain_bottom_d0.092",8.3125,ACTION,1131.3749999999998,MooringSystemSupplyChain,,,,
301,0.0,107.0,Chain Production 1,"157, Manufacture: chain_bottom_d0.098",8.1375,ACTION,1139.5124999999998,MooringSystemSupplyChain,,,,
302,0.0,108.0,Chain Production 1,"158, Manufacture: chain_bottom_d0.096",8.1375,ACTION,1147.6499999999999,MooringSystemSupplyChain,,,,
303,0.0,109.0,Chain Production 1,"159, Manufacture: chain_bottom_d0.071",8.1725,ACTION,1155.8224999999998,MooringSystemSupplyChain,,,,
304,0.0,110.0,Chain Production 1,"160, Manufacture: chain_bottom_d0.071",8.1725,ACTION,1163.9949999999997,MooringSystemSupplyChain,,,,
305,0.0,111.0,Chain Production 1,"161, Manufacture: chain_bottom_d0.091",8.3475,ACTION,1172.3424999999997,MooringSystemSupplyChain,,,,
306,0.0,112.0,Chain Production 1,"162, Manufacture: chain_bottom_d0.092",8.33,ACTION,1180.6724999999997,MooringSystemSupplyChain,,,,
307,0.0,113.0,Chain Production 1,"163, Manufacture: chain_bottom_d0.098",8.049999999999999,ACTION,1188.7224999999996,MooringSystemSupplyChain,,,,
308,0.0,114.0,Chain Production 1,"164, Manufacture: chain_bottom_d0.096",8.032499999999999,ACTION,1196.7549999999997,MooringSystemSupplyChain,,,,
309,0.0,115.0,Chain Production 1,"165, Manufacture: chain_bottom_d0.071",7.927499999999999,ACTION,1204.6824999999997,MooringSystemSupplyChain,,,,
310,0.0,116.0,Chain Production 1,"166, Manufacture: chain_bottom_d0.072",7.927499999999999,ACTION,1212.6099999999997,MooringSystemSupplyChain,,,,
311,0.0,117.0,Chain Production 1,"167, Manufacture: chain_bottom_d0.091",8.2075,ACTION,1220.8174999999997,MooringSystemSupplyChain,,,,
312,0.0,118.0,Chain Production 1,"168, Manufacture: chain_bottom_d0.092",8.2075,ACTION,1229.0249999999996,MooringSystemSupplyChain,,,,
313,0.0,119.0,Chain Production 1,"169, Manufacture: chain_bottom_d0.098",7.7875,ACTION,1236.8124999999995,MooringSystemSupplyChain,,,,
314,0.0,120.0,Chain Production 1,"170, Manufacture: chain_bottom_d0.096",7.7875,ACTION,1244.5999999999995,MooringSystemSupplyChain,,,,
315,0.0,99.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,1246.9625,MooringSystemSupplyChain,10.0,,,
316,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,10.0,40.0,40.0,40200.0
317,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,9.0,,41.0,40192.5
318,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,8.0,,42.0,40185.0
319,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,7.0,,43.0,40177.5
320,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,6.0,,44.0,40170.0
321,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,5.0,,45.0,40162.5
322,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,4.0,,46.0,40155.0
323,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,3.0,,47.0,40147.5
324,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,2.0,,48.0,40140.0
325,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,1.0,,49.0,40132.5
326,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,1246.9625,MooringSystemSupplyChain,0.0,,50.0,40125.0
327,0.0,121.0,Chain Production 1,"171, Manufacture: chain_bottom_d0.072",7.507499999999999,ACTION,1252.1074999999994,MooringSystemSupplyChain,,,,
328,0.0,122.0,Chain Production 1,"172, Manufacture: chain_bottom_d0.072",7.5249999999999995,ACTION,1259.6324999999995,MooringSystemSupplyChain,,,,
329,0.0,123.0,Chain Production 1,"173, Manufacture: chain_bottom_d0.091",7.91,ACTION,1267.5424999999996,MooringSystemSupplyChain,,,,
330,0.0,124.0,Chain Production 1,"174, Manufacture: chain_bottom_d0.092",7.91,ACTION,1275.4524999999996,MooringSystemSupplyChain,,,,
331,0.0,1.0,Anchors Production 1,"7, Manufacture: suction_anchor_d2.33",182.5,ACTION,1277.5,MooringSystemSupplyChain,,,,
332,0.0,125.0,Chain Production 1,"175, Manufacture: chain_bottom_d0.098",7.3675,ACTION,1282.8199999999997,MooringSystemSupplyChain,,,,
333,0.0,126.0,Chain Production 1,"176, Manufacture: chain_bottom_d0.096",7.35,ACTION,1290.1699999999996,MooringSystemSupplyChain,,,,
334,0.0,127.0,Chain Production 1,"177, Manufacture: chain_bottom_d0.072",6.964999999999999,ACTION,1297.1349999999995,MooringSystemSupplyChain,,,,
335,0.0,128.0,Chain Production 1,"178, Manufacture: chain_bottom_d0.073",6.964999999999999,ACTION,1304.0999999999995,MooringSystemSupplyChain,,,,
336,0.0,129.0,Chain Production 1,"179, Manufacture: chain_bottom_d0.091",7.419999999999999,ACTION,1311.5199999999995,MooringSystemSupplyChain,,,,
337,0.0,130.0,Chain Production 1,"180, Manufacture: chain_bottom_d0.092",7.437499999999999,ACTION,1318.9574999999995,MooringSystemSupplyChain,,,,
338,0.0,131.0,Chain Production 1,"181, Manufacture: chain_bottom_d0.097",6.789999999999999,ACTION,1325.7474999999995,MooringSystemSupplyChain,,,,
339,0.0,120.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,1330.9625,MooringSystemSupplyChain,0.0,50.0,50.0,40125.0
340,0.0,,Chain Transport Railcar,"Loading Chain, 51",0.0,ACTION,1330.9625,MooringSystemSupplyChain,1.0,,,
341,0.0,,Chain Transport Railcar,"Loading Chain, 52",0.0,ACTION,1330.9625,MooringSystemSupplyChain,2.0,,,
342,0.0,,Chain Transport Railcar,"Loading Chain, 53",0.0,ACTION,1330.9625,MooringSystemSupplyChain,3.0,,,
343,0.0,,Chain Transport Railcar,"Loading Chain, 54",0.0,ACTION,1330.9625,MooringSystemSupplyChain,4.0,,,
344,0.0,,Chain Transport Railcar,"Loading Chain, 55",0.0,ACTION,1330.9625,MooringSystemSupplyChain,5.0,,,
345,0.0,,Chain Transport Railcar,"Loading Chain, 56",0.0,ACTION,1330.9625,MooringSystemSupplyChain,6.0,,,
346,0.0,,Chain Transport Railcar,"Loading Chain, 57",0.0,ACTION,1330.9625,MooringSystemSupplyChain,7.0,,,
347,0.0,,Chain Transport Railcar,"Loading Chain, 58",0.0,ACTION,1330.9625,MooringSystemSupplyChain,8.0,,,
348,0.0,,Chain Transport Railcar,"Loading Chain, 59",0.0,ACTION,1330.9625,MooringSystemSupplyChain,9.0,,,
349,0.0,,Chain Transport Railcar,"Loading Chain, 60",0.0,ACTION,1330.9625,MooringSystemSupplyChain,10.0,,,
350,0.0,132.0,Chain Production 1,"182, Manufacture: chain_bottom_d0.095",6.7725,ACTION,1332.5199999999995,MooringSystemSupplyChain,,,,
351,0.0,123.0,Chain Production 1,"183, Manufacture: chain_bottom_d0.073",6.3,ACTION,1338.8199999999995,MooringSystemSupplyChain,,,,
352,0.0,124.0,Chain Production 1,"184, Manufacture: chain_bottom_d0.074",6.3,ACTION,1345.1199999999994,MooringSystemSupplyChain,,,,
353,0.0,125.0,Chain Production 1,"185, Manufacture: chain_bottom_d0.091",6.824999999999999,ACTION,1351.9449999999995,MooringSystemSupplyChain,,,,
354,0.0,1.0,Ropes Production 1,"6, Manufacture: polyester_d0.123",225.12930000000003,ACTION,1355.1703000000002,MooringSystemSupplyChain,,,,
