,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,per_trip,location,max_waveheight,max_windspeed,transit_speed
1188,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1493.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1196,,WTIV,Delay,12.0,200000.0,ACTION,1505.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1206,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1511.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1212,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1514.1999999999998,TurbineInstallation,,,,,,,,
1214,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1515.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1221,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1521.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1224,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1524.6999999999998,TurbineInstallation,,,,,,,,
1228,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1525.6999999999998,TurbineInstallation,,,,,,,,
1231,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1527.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1236,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1533.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1237,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1534.1999999999998,TurbineInstallation,,,,,,,,
1238,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1535.1999999999998,TurbineInstallation,,,,,,,,
1241,,WTIV,Lift Blade,1.5,25000.0,ACTION,1536.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1245,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1540.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1246,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1541.1999999999998,TurbineInstallation,,,,,,,,
1248,,WTIV,Lift Blade,1.5,25000.0,ACTION,1542.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1254,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1546.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1255,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1547.1999999999998,TurbineInstallation,,,,,,,,
1259,,WTIV,Lift Blade,1.5,25000.0,ACTION,1548.6999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1261,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1552.1999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1262,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1552.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1268,,WTIV,Transit,12.0,200000.0,ACTION,1564.6333333333332,TurbineInstallation,,,,,,,,
1273,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1568.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1275,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1572.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1276,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1576.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1278,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1578.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1279,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1579.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1280,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1581.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1281,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1585.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1283,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1589.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1284,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1593.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1286,,WTIV,Delay,23.0,383333.3333333334,ACTION,1616.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1287,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1617.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1288,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1619.1333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1289,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1620.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1291,,WTIV,Transit,12.0,200000.0,ACTION,1632.6333333333332,TurbineInstallation,,,,,,,,
1292,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1634.6333333333332,TurbineInstallation,,,,,,,,
1293,,WTIV,Delay,1.0,16666.666666666668,ACTION,1635.6333333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1294,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1636.0666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1295,,WTIV,Delay,24.0,400000.0,ACTION,1660.0666666666666,TurbineInstallation,,,,,,,,
1297,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1663.0666666666666,TurbineInstallation,,,,,,,,
1298,,WTIV,Delay,1.0,16666.666666666668,ACTION,1664.0666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1299,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1664.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1301,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1670.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1304,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1673.8166666666666,TurbineInstallation,,,,,,,,
1305,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1675.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1308,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1681.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1313,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1684.3166666666666,TurbineInstallation,,,,,,,,
1314,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1685.3166666666666,TurbineInstallation,,,,,,,,
1315,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1686.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1318,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1692.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1320,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1693.8166666666666,TurbineInstallation,,,,,,,,
1321,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1694.8166666666666,TurbineInstallation,,,,,,,,
1322,,WTIV,Lift Blade,1.5,25000.0,ACTION,1696.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1323,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1699.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1325,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1700.8166666666666,TurbineInstallation,,,,,,,,
1327,,WTIV,Lift Blade,1.5,25000.0,ACTION,1702.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1331,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1705.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1333,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1706.8166666666666,TurbineInstallation,,,,,,,,
1336,,WTIV,Lift Blade,1.5,25000.0,ACTION,1708.3166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1339,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1711.8166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1341,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1712.25,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1346,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1714.25,TurbineInstallation,,,,,,,,
1347,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1714.6833333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1348,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1717.6833333333334,TurbineInstallation,,,,,,,,
1351,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1718.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1357,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1724.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1365,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1727.4333333333334,TurbineInstallation,,,,,,,,
1368,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1728.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1373,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1734.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1376,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1737.9333333333334,TurbineInstallation,,,,,,,,
1380,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1738.9333333333334,TurbineInstallation,,,,,,,,
1383,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1740.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1389,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1746.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1391,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1747.4333333333334,TurbineInstallation,,,,,,,,
1393,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1748.4333333333334,TurbineInstallation,,,,,,,,
1395,,WTIV,Lift Blade,1.5,25000.0,ACTION,1749.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1399,,WTIV,Delay,37.0,616666.6666666667,ACTION,1786.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1401,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1790.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1403,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1791.4333333333334,TurbineInstallation,,,,,,,,
1404,,WTIV,Lift Blade,1.5,25000.0,ACTION,1792.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1407,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1796.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1408,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1797.4333333333334,TurbineInstallation,,,,,,,,
1409,,WTIV,Lift Blade,1.5,25000.0,ACTION,1798.9333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1410,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1802.4333333333334,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1412,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1802.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1418,,WTIV,Transit,12.0,200000.0,ACTION,1814.8666666666668,TurbineInstallation,,,,,,,,
1422,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1818.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1424,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1822.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1429,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1826.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1430,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1828.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1431,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1829.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1432,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1831.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1435,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1835.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1438,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1839.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1440,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1843.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1441,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1844.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1442,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1846.3666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1444,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1847.8666666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1447,,WTIV,Transit,12.0,200000.0,ACTION,1859.8666666666668,TurbineInstallation,,,,,,,,
1448,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1861.8666666666668,TurbineInstallation,,,,,,,,
1449,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1862.3000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1451,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1865.3000000000002,TurbineInstallation,,,,,,,,
1452,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1866.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1456,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1872.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1459,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1875.0500000000002,TurbineInstallation,,,,,,,,
1460,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1876.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1472,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1882.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1475,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1885.5500000000002,TurbineInstallation,,,,,,,,
1477,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1886.5500000000002,TurbineInstallation,,,,,,,,
1480,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1888.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1488,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1894.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1490,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1895.0500000000002,TurbineInstallation,,,,,,,,
1492,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1896.0500000000002,TurbineInstallation,,,,,,,,
1494,,WTIV,Lift Blade,1.5,25000.0,ACTION,1897.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1499,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1901.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1501,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1902.0500000000002,TurbineInstallation,,,,,,,,
1503,,WTIV,Lift Blade,1.5,25000.0,ACTION,1903.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1507,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1907.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1508,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1908.0500000000002,TurbineInstallation,,,,,,,,
1509,,WTIV,Lift Blade,1.5,25000.0,ACTION,1909.5500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1513,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1913.0500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1515,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1913.4833333333336,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1517,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1915.4833333333336,TurbineInstallation,,,,,,,,
1518,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1915.916666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1522,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1918.916666666667,TurbineInstallation,,,,,,,,
1524,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1919.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1533,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1925.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1535,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1928.666666666667,TurbineInstallation,,,,,,,,
1538,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1930.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1541,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1936.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1543,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1939.166666666667,TurbineInstallation,,,,,,,,
1544,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1940.166666666667,TurbineInstallation,,,,,,,,
1546,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1941.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1549,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1947.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1551,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1948.666666666667,TurbineInstallation,,,,,,,,
1553,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1949.666666666667,TurbineInstallation,,,,,,,,
1554,,WTIV,Lift Blade,1.5,25000.0,ACTION,1951.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1556,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1954.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1559,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1955.666666666667,TurbineInstallation,,,,,,,,
1560,,WTIV,Lift Blade,1.5,25000.0,ACTION,1957.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1561,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1960.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1563,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1961.666666666667,TurbineInstallation,,,,,,,,
1564,,WTIV,Lift Blade,1.5,25000.0,ACTION,1963.166666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1566,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1966.666666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1567,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1967.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1571,,WTIV,Transit,12.0,200000.0,ACTION,1979.1000000000004,TurbineInstallation,,,,,,,,
1573,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1983.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1576,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1987.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1578,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1991.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1581,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1992.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1583,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1994.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1584,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1995.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1586,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1999.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1592,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2003.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1598,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2007.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1600,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2009.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1601,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2010.6000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1602,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2012.1000000000004,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1615,,WTIV,Transit,12.0,200000.0,ACTION,2024.1000000000004,TurbineInstallation,,,,,,,,
1618,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2026.1000000000004,TurbineInstallation,,,,,,,,
1619,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2026.5333333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1621,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2029.5333333333338,TurbineInstallation,,,,,,,,
1622,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2030.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1630,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2036.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1634,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2039.2833333333338,TurbineInstallation,,,,,,,,
1637,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2040.7833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1643,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2046.7833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1648,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2049.7833333333338,TurbineInstallation,,,,,,,,
1649,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2050.7833333333338,TurbineInstallation,,,,,,,,
1652,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2052.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1659,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2058.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1660,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2059.2833333333338,TurbineInstallation,,,,,,,,
1663,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2060.2833333333338,TurbineInstallation,,,,,,,,
1666,,WTIV,Lift Blade,1.5,25000.0,ACTION,2061.7833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1669,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2065.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1670,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2066.2833333333338,TurbineInstallation,,,,,,,,
1673,,WTIV,Lift Blade,1.5,25000.0,ACTION,2067.7833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1674,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2071.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1675,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2072.2833333333338,TurbineInstallation,,,,,,,,
1676,,WTIV,Lift Blade,1.5,25000.0,ACTION,2073.7833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1677,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2077.2833333333338,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1678,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2077.716666666667,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1679,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2079.716666666667,TurbineInstallation,,,,,,,,
1681,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2080.1500000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1682,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2083.1500000000005,TurbineInstallation,,,,,,,,
1683,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2083.9000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1685,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2089.9000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1688,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2092.9000000000005,TurbineInstallation,,,,,,,,
1689,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2094.4000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1692,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2100.4000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1694,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2103.4000000000005,TurbineInstallation,,,,,,,,
1696,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2104.4000000000005,TurbineInstallation,,,,,,,,
1698,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2105.9000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1701,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2111.9000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1702,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2112.9000000000005,TurbineInstallation,,,,,,,,
1703,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2113.9000000000005,TurbineInstallation,,,,,,,,
1707,,WTIV,Delay,22.0,366666.6666666667,ACTION,2135.9000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1708,,WTIV,Lift Blade,1.5,25000.0,ACTION,2137.4000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1709,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2140.9000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1711,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2141.9000000000005,TurbineInstallation,,,,,,,,
1714,,WTIV,Lift Blade,1.5,25000.0,ACTION,2143.4000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1719,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2146.9000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1720,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2147.9000000000005,TurbineInstallation,,,,,,,,
1721,,WTIV,Lift Blade,1.5,25000.0,ACTION,2149.4000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1722,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2152.9000000000005,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
