,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,max_waveheight,max_windspeed,transit_speed,num_vessels,num_ahts_vessels
1744,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,6962.0,GravityBasedInstallation,,,,,,,,
1745,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,6964.0,GravityBasedInstallation,,,,,,,,
1746,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6967.5,GravityBasedInstallation,,,,,,,,
1747,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,6968.0,GravityBasedInstallation,,,,,,,,
1748,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,6968.0,GravityBasedInstallation,,site,,,,,1.0,
1749,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6971.0,GravityBasedInstallation,,,,,,,,
1750,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6974.5,GravityBasedInstallation,,,,,,,,
1751,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,6976.571428571428,GravityBasedInstallation,,,,,,,3.0,0.0
1752,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,6998.5,GravityBasedInstallation,,,,,,,,
1753,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,7070.5,GravityBasedInstallation,,,,,,,,
1754,,Towing Group 1,Delay: No Completed Assemblies Available,93.92857142857156,440478.0357142863,ACTION,7070.5,GravityBasedInstallation,,,,,,,3.0,
1755,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,146.5,0.0,ACTION,7070.5,GravityBasedInstallation,,,,,,,,
1756,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,7070.5,GravityBasedInstallation,,,,,,,,
1757,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,7078.5,GravityBasedInstallation,,,,,,,,
1758,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,7090.5,GravityBasedInstallation,,,,,,,3.0,0.0
1759,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,7090.5,GravityBasedInstallation,,,,,,,,
1760,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,122.5,547100.3125,ACTION,7090.5,GravityBasedInstallation,,Site,,,,,,
1761,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7094.5,GravityBasedInstallation,,,,,,,,
1762,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,7095.5,GravityBasedInstallation,,,,,,,,
1763,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,7096.5,GravityBasedInstallation,,,,,,,,
1764,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7098.5,GravityBasedInstallation,,,,,,,,
1765,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,7108.5,GravityBasedInstallation,,,,,,,,
1766,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,7110.5,GravityBasedInstallation,,,,,,,,
1767,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7114.0,GravityBasedInstallation,,,,,,,,
1768,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,7114.5,GravityBasedInstallation,,,,,,,,
1769,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,7114.5,GravityBasedInstallation,,site,,,,,1.0,
1770,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7117.5,GravityBasedInstallation,,,,,,,,
1771,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7121.0,GravityBasedInstallation,,,,,,,,
1772,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,7123.071428571428,GravityBasedInstallation,,,,,,,3.0,0.0
1773,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,7145.0,GravityBasedInstallation,,,,,,,,
1774,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,7217.0,GravityBasedInstallation,,,,,,,,
1775,,Towing Group 1,Delay: No Completed Assemblies Available,93.92857142857156,440478.0357142863,ACTION,7217.0,GravityBasedInstallation,,,,,,,3.0,
1776,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,146.5,0.0,ACTION,7217.0,GravityBasedInstallation,,,,,,,,
1777,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,7217.0,GravityBasedInstallation,,,,,,,,
1778,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,7225.0,GravityBasedInstallation,,,,,,,,
1779,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,7237.0,GravityBasedInstallation,,,,,,,3.0,0.0
1780,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,7237.0,GravityBasedInstallation,,,,,,,,
1781,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,122.5,547100.3125,ACTION,7237.0,GravityBasedInstallation,,Site,,,,,,
1782,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7241.0,GravityBasedInstallation,,,,,,,,
1783,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,7242.0,GravityBasedInstallation,,,,,,,,
1784,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,7243.0,GravityBasedInstallation,,,,,,,,
1785,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7245.0,GravityBasedInstallation,,,,,,,,
1786,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,7255.0,GravityBasedInstallation,,,,,,,,
1787,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,7257.0,GravityBasedInstallation,,,,,,,,
1788,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7260.5,GravityBasedInstallation,,,,,,,,
1789,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,7261.0,GravityBasedInstallation,,,,,,,,
1790,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,7261.0,GravityBasedInstallation,,site,,,,,1.0,
1791,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7264.0,GravityBasedInstallation,,,,,,,,
1792,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7267.5,GravityBasedInstallation,,,,,,,,
1793,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,7269.571428571428,GravityBasedInstallation,,,,,,,3.0,0.0
1794,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,7291.5,GravityBasedInstallation,,,,,,,,
1796,,Turbine Assembly Line 1,Delay,60.0,0.0,ACTION,7351.5,GravityBasedInstallation,,,,,,,,
1800,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,7423.5,GravityBasedInstallation,,,,,,,,
1801,,Towing Group 1,Delay: No Completed Assemblies Available,153.92857142857156,721848.0357142864,ACTION,7423.5,GravityBasedInstallation,,,,,,,3.0,
1802,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,206.5,0.0,ACTION,7423.5,GravityBasedInstallation,,,,,,,,
1803,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,7423.5,GravityBasedInstallation,,,,,,,,
1804,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,7431.5,GravityBasedInstallation,,,,,,,,
1805,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,7443.5,GravityBasedInstallation,,,,,,,3.0,0.0
1806,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,7443.5,GravityBasedInstallation,,,,,,,,
1807,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,182.5,815067.8125,ACTION,7443.5,GravityBasedInstallation,,Site,,,,,,
1808,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7447.5,GravityBasedInstallation,,,,,,,,
1809,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,7448.5,GravityBasedInstallation,,,,,,,,
1810,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,7449.5,GravityBasedInstallation,,,,,,,,
1811,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7451.5,GravityBasedInstallation,,,,,,,,
1812,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,7461.5,GravityBasedInstallation,,,,,,,,
1813,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,7463.5,GravityBasedInstallation,,,,,,,,
1814,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7467.0,GravityBasedInstallation,,,,,,,,
1815,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,7467.5,GravityBasedInstallation,,,,,,,,
1816,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,7467.5,GravityBasedInstallation,,site,,,,,1.0,
1817,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7470.5,GravityBasedInstallation,,,,,,,,
1818,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7474.0,GravityBasedInstallation,,,,,,,,
1819,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,7476.071428571428,GravityBasedInstallation,,,,,,,3.0,0.0
1820,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,7498.0,GravityBasedInstallation,,,,,,,,
1821,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,7570.0,GravityBasedInstallation,,,,,,,,
1822,,Towing Group 1,Delay: No Completed Assemblies Available,93.92857142857156,440478.0357142863,ACTION,7570.0,GravityBasedInstallation,,,,,,,3.0,
1823,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,146.5,0.0,ACTION,7570.0,GravityBasedInstallation,,,,,,,,
1824,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,7570.0,GravityBasedInstallation,,,,,,,,
1825,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,7578.0,GravityBasedInstallation,,,,,,,,
1827,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,7590.0,GravityBasedInstallation,,,,,,,3.0,0.0
1828,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,7590.0,GravityBasedInstallation,,,,,,,,
1829,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,122.5,547100.3125,ACTION,7590.0,GravityBasedInstallation,,Site,,,,,,
1830,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7594.0,GravityBasedInstallation,,,,,,,,
1831,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,7595.0,GravityBasedInstallation,,,,,,,,
1832,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,7596.0,GravityBasedInstallation,,,,,,,,
1834,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7598.0,GravityBasedInstallation,,,,,,,,
1837,,Turbine Assembly Line 1,Delay,39.0,0.0,ACTION,7637.0,GravityBasedInstallation,,,,,,,,
1839,,Multi-Purpose AHTS Vessel,Delay,48.0,214374.0,ACTION,7644.0,GravityBasedInstallation,,,,,,,,
1840,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,7649.0,GravityBasedInstallation,,,,,,,,
1841,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7652.5,GravityBasedInstallation,,,,,,,,
1842,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,7656.0,GravityBasedInstallation,,,,,,,,
1843,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7656.0,GravityBasedInstallation,,,,,,,,
1844,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7659.5,GravityBasedInstallation,,,,,,,,
1845,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,7662.0,GravityBasedInstallation,,,,,,,,
1846,,Towing Group 1,Positioning Support,72.0,112548.0,ACTION,7662.0,GravityBasedInstallation,,site,,,,,1.0,
1847,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,7670.571428571428,GravityBasedInstallation,,,,,,,3.0,0.0
1848,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,7683.5,GravityBasedInstallation,,,,,,,,
1851,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,7755.5,GravityBasedInstallation,,,,,,,,
1852,,Towing Group 1,Delay: No Completed Assemblies Available,84.92857142857156,398272.5357142863,ACTION,7755.5,GravityBasedInstallation,,,,,,,3.0,
1853,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,185.5,0.0,ACTION,7755.5,GravityBasedInstallation,,,,,,,,
1854,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,7755.5,GravityBasedInstallation,,,,,,,,
1855,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,7763.5,GravityBasedInstallation,,,,,,,,
1856,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,7775.5,GravityBasedInstallation,,,,,,,3.0,0.0
1857,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,7775.5,GravityBasedInstallation,,,,,,,,
1858,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,113.5,506905.1875,ACTION,7775.5,GravityBasedInstallation,,Site,,,,,,
1859,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7779.5,GravityBasedInstallation,,,,,,,,
1860,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,7780.5,GravityBasedInstallation,,,,,,,,
1861,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,7781.5,GravityBasedInstallation,,,,,,,,
1862,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7783.5,GravityBasedInstallation,,,,,,,,
1863,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,7793.5,GravityBasedInstallation,,,,,,,,
1864,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,7795.5,GravityBasedInstallation,,,,,,,,
1865,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7799.0,GravityBasedInstallation,,,,,,,,
1866,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,7799.5,GravityBasedInstallation,,,,,,,,
1867,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,7799.5,GravityBasedInstallation,,site,,,,,1.0,
1868,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7802.5,GravityBasedInstallation,,,,,,,,
1869,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7806.0,GravityBasedInstallation,,,,,,,,
1870,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,7808.071428571428,GravityBasedInstallation,,,,,,,3.0,0.0
1871,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,7830.0,GravityBasedInstallation,,,,,,,,
1872,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,7902.0,GravityBasedInstallation,,,,,,,,
1873,,Towing Group 1,Delay: No Completed Assemblies Available,93.92857142857156,440478.0357142863,ACTION,7902.0,GravityBasedInstallation,,,,,,,3.0,
1874,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,146.5,0.0,ACTION,7902.0,GravityBasedInstallation,,,,,,,,
1875,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,7902.0,GravityBasedInstallation,,,,,,,,
1876,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,7910.0,GravityBasedInstallation,,,,,,,,
1877,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,7922.0,GravityBasedInstallation,,,,,,,3.0,0.0
1878,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,7922.0,GravityBasedInstallation,,,,,,,,
1879,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,122.5,547100.3125,ACTION,7922.0,GravityBasedInstallation,,Site,,,,,,
1881,,Turbine Assembly Line 1,Delay,2.0,0.0,ACTION,7924.0,GravityBasedInstallation,,,,,,,,
1882,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7928.0,GravityBasedInstallation,,,,,,,,
1883,,Turbine Assembly Line 1,Delay,2.0,0.0,ACTION,7930.0,GravityBasedInstallation,,,,,,,,
1884,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,7934.0,GravityBasedInstallation,,,,,,,,
1885,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,7946.0,GravityBasedInstallation,,,,,,,,
1887,,Multi-Purpose AHTS Vessel,Delay,25.0,111653.125,ACTION,7947.0,GravityBasedInstallation,,,,,,,,
1888,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7949.5,GravityBasedInstallation,,,,,,,,
1889,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,7952.0,GravityBasedInstallation,,,,,,,,
1890,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7953.0,GravityBasedInstallation,,,,,,,,
1891,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,7953.0,GravityBasedInstallation,,,,,,,,
1892,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,7956.5,GravityBasedInstallation,,,,,,,,
1893,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,7965.0,GravityBasedInstallation,,,,,,,,
1894,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,7971.0,GravityBasedInstallation,,,,,,,,
1895,,Towing Group 1,Positioning Support,49.0,76595.16666666667,ACTION,7971.0,GravityBasedInstallation,,site,,,,,1.0,
1896,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,7979.571428571428,GravityBasedInstallation,,,,,,,3.0,0.0
1897,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,7980.5,GravityBasedInstallation,,,,,,,,
1900,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8052.5,GravityBasedInstallation,,,,,,,,
1901,,Towing Group 1,Delay: No Completed Assemblies Available,72.92857142857156,341998.5357142863,ACTION,8052.5,GravityBasedInstallation,,,,,,,3.0,
1902,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,150.5,0.0,ACTION,8052.5,GravityBasedInstallation,,,,,,,,
1903,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,8052.5,GravityBasedInstallation,,,,,,,,
1904,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8060.5,GravityBasedInstallation,,,,,,,,
1905,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,8072.5,GravityBasedInstallation,,,,,,,3.0,0.0
1906,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8072.5,GravityBasedInstallation,,,,,,,,
1907,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,101.5,453311.6875,ACTION,8072.5,GravityBasedInstallation,,Site,,,,,,
1908,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8076.5,GravityBasedInstallation,,,,,,,,
1909,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,8077.5,GravityBasedInstallation,,,,,,,,
1910,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,8078.5,GravityBasedInstallation,,,,,,,,
1911,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8080.5,GravityBasedInstallation,,,,,,,,
1912,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,8090.5,GravityBasedInstallation,,,,,,,,
1913,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8092.5,GravityBasedInstallation,,,,,,,,
1914,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8096.0,GravityBasedInstallation,,,,,,,,
1915,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,8096.5,GravityBasedInstallation,,,,,,,,
1916,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,8096.5,GravityBasedInstallation,,site,,,,,1.0,
1917,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8099.5,GravityBasedInstallation,,,,,,,,
1918,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8103.0,GravityBasedInstallation,,,,,,,,
1919,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,8105.071428571428,GravityBasedInstallation,,,,,,,3.0,0.0
1921,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8127.0,GravityBasedInstallation,,,,,,,,
1923,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8199.0,GravityBasedInstallation,,,,,,,,
1924,,Towing Group 1,Delay: No Completed Assemblies Available,93.92857142857156,440478.0357142863,ACTION,8199.0,GravityBasedInstallation,,,,,,,3.0,
1925,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,146.5,0.0,ACTION,8199.0,GravityBasedInstallation,,,,,,,,
1926,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,8199.0,GravityBasedInstallation,,,,,,,,
1928,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8207.0,GravityBasedInstallation,,,,,,,,
1929,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,8219.0,GravityBasedInstallation,,,,,,,3.0,0.0
1930,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8219.0,GravityBasedInstallation,,,,,,,,
1931,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,122.5,547100.3125,ACTION,8219.0,GravityBasedInstallation,,Site,,,,,,
1932,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8223.0,GravityBasedInstallation,,,,,,,,
1936,,Multi-Purpose AHTS Vessel,Delay,8.0,35729.0,ACTION,8227.0,GravityBasedInstallation,,,,,,,,
1937,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8227.0,GravityBasedInstallation,,,,,,,,
1938,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,8232.0,GravityBasedInstallation,,,,,,,,
1939,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,8233.0,GravityBasedInstallation,,,,,,,,
1940,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8239.0,GravityBasedInstallation,,,,,,,,
1941,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8242.5,GravityBasedInstallation,,,,,,,,
1942,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,8245.0,GravityBasedInstallation,,,,,,,,
1943,,Multi-Purpose AHTS Vessel,Grout GBF,2.0,8932.25,ACTION,8247.0,GravityBasedInstallation,,,,,,,,
1945,,Turbine Assembly Line 1,Delay,51.0,0.0,ACTION,8293.5,GravityBasedInstallation,,,,,,,,
1947,,Multi-Purpose AHTS Vessel,Delay,48.0,214374.0,ACTION,8295.0,GravityBasedInstallation,,,,,,,,
1949,,Multi-Purpose AHTS Vessel,Grout GBF,1.0,4466.125,ACTION,8296.0,GravityBasedInstallation,,,,,,,,
1951,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8297.0,GravityBasedInstallation,,,,,,,,
1952,,Multi-Purpose AHTS Vessel,Delay,1.0,4466.125,ACTION,8297.0,GravityBasedInstallation,,,,,,,,
1953,,Multi-Purpose AHTS Vessel,Grout GBF,3.0,13398.375,ACTION,8300.0,GravityBasedInstallation,,,,,,,,
1954,,Towing Group 1,Positioning Support,81.0,126616.5,ACTION,8300.0,GravityBasedInstallation,,site,,,,,1.0,
1955,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8300.5,GravityBasedInstallation,,,,,,,,
1956,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,8308.57142857143,GravityBasedInstallation,,,,,,,3.0,0.0
1958,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8324.5,GravityBasedInstallation,,,,,,,,
1959,,Turbine Assembly Line 1,Delay,18.0,0.0,ACTION,8342.5,GravityBasedInstallation,,,,,,,,
1962,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8414.5,GravityBasedInstallation,,,,,,,,
1963,,Towing Group 1,Delay: No Completed Assemblies Available,105.92857142857065,496752.0357142821,ACTION,8414.5,GravityBasedInstallation,,,,,,,3.0,
1964,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,215.5,0.0,ACTION,8414.5,GravityBasedInstallation,,,,,,,,
1965,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,8414.5,GravityBasedInstallation,,,,,,,,
1966,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8422.5,GravityBasedInstallation,,,,,,,,
1970,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,8434.5,GravityBasedInstallation,,,,,,,3.0,0.0
1971,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8434.5,GravityBasedInstallation,,,,,,,,
1972,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,134.5,600693.8125,ACTION,8434.5,GravityBasedInstallation,,Site,,,,,,
1973,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8438.5,GravityBasedInstallation,,,,,,,,
1974,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,8439.5,GravityBasedInstallation,,,,,,,,
1975,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,8440.5,GravityBasedInstallation,,,,,,,,
1976,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8442.5,GravityBasedInstallation,,,,,,,,
1979,,Multi-Purpose AHTS Vessel,Delay,11.0,49127.375,ACTION,8451.5,GravityBasedInstallation,,,,,,,,
1980,,Turbine Assembly Line 1,Delay,9.0,0.0,ACTION,8451.5,GravityBasedInstallation,,,,,,,,
1981,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,8463.5,GravityBasedInstallation,,,,,,,,
1982,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8463.5,GravityBasedInstallation,,,,,,,,
1983,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8467.0,GravityBasedInstallation,,,,,,,,
1984,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,8469.5,GravityBasedInstallation,,,,,,,,
1985,,Towing Group 1,Positioning Support,35.0,54710.833333333336,ACTION,8469.5,GravityBasedInstallation,,site,,,,,1.0,
1986,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8470.5,GravityBasedInstallation,,,,,,,,
