,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
1792,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2722.9833333333345,TurbineInstallation,,,,,,,,,
1795,,WTIV,Lift Blade,1.5,25000.0,ACTION,2724.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1796,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2727.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1797,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2728.9833333333345,TurbineInstallation,,,,,,,,,
1798,,WTIV,Lift Blade,1.5,25000.0,ACTION,2730.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1799,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2733.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1800,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2734.9833333333345,TurbineInstallation,,,,,,,,,
1802,,WTIV,Lift Blade,1.5,25000.0,ACTION,2736.4833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1805,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2739.9833333333345,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1806,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2740.416666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1809,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2742.416666666668,TurbineInstallation,,,,,,,,,
1810,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2742.8500000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1812,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2745.8500000000013,TurbineInstallation,,,,,,,,,
1813,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2746.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1820,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2752.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1821,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2755.6000000000013,TurbineInstallation,,,,,,,,,
1822,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2757.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1825,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2763.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1827,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2766.1000000000013,TurbineInstallation,,,,,,,,,
1828,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2767.1000000000013,TurbineInstallation,,,,,,,,,
1829,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2768.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1834,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2774.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1835,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2775.6000000000013,TurbineInstallation,,,,,,,,,
1836,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2776.6000000000013,TurbineInstallation,,,,,,,,,
1837,,WTIV,Delay,14.0,233333.33333333334,ACTION,2790.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1838,,WTIV,Lift Blade,1.5,25000.0,ACTION,2792.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1839,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2795.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1840,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2796.6000000000013,TurbineInstallation,,,,,,,,,
1841,,WTIV,Lift Blade,1.5,25000.0,ACTION,2798.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1842,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2801.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1843,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2802.6000000000013,TurbineInstallation,,,,,,,,,
1844,,WTIV,Lift Blade,1.5,25000.0,ACTION,2804.1000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1848,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2807.6000000000013,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1849,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2808.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1852,,WTIV,Transit,12.0,200000.0,ACTION,2820.0333333333347,TurbineInstallation,,,,,,,,,
1854,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2824.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1857,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2828.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1861,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2832.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1862,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2833.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1864,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2835.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1865,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2836.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1869,,WTIV,Delay,3.0,50000.0,ACTION,2839.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1870,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2843.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1872,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,2847.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1875,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,2851.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1877,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2853.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1878,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2854.5333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1879,,WTIV,Fasten Blade,1.5,25000.0,ACTION,2856.0333333333347,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1890,,WTIV,Transit,12.0,200000.0,ACTION,2868.0333333333347,TurbineInstallation,,,,,,,,,
1891,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2870.0333333333347,TurbineInstallation,,,,,,,,,
1892,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2870.466666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1895,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2873.466666666668,TurbineInstallation,,,,,,,,,
1896,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2874.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1903,,WTIV,Delay,31.0,516666.6666666667,ACTION,2905.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1909,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2911.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1912,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2914.216666666668,TurbineInstallation,,,,,,,,,
1913,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2915.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1914,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2921.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1916,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2924.716666666668,TurbineInstallation,,,,,,,,,
1917,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2925.716666666668,TurbineInstallation,,,,,,,,,
1918,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2927.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1921,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2933.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1922,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2934.216666666668,TurbineInstallation,,,,,,,,,
1923,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2935.216666666668,TurbineInstallation,,,,,,,,,
1924,,WTIV,Lift Blade,1.5,25000.0,ACTION,2936.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1929,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2940.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1931,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2941.216666666668,TurbineInstallation,,,,,,,,,
1932,,WTIV,Lift Blade,1.5,25000.0,ACTION,2942.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1934,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2946.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1936,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2947.216666666668,TurbineInstallation,,,,,,,,,
1937,,WTIV,Lift Blade,1.5,25000.0,ACTION,2948.716666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1939,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2952.216666666668,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1940,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,2952.6500000000015,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1942,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,2954.6500000000015,TurbineInstallation,,,,,,,,,
1945,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,2955.083333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1948,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2958.083333333335,TurbineInstallation,,,,,,,,,
1949,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,2958.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1954,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2964.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1957,,WTIV,Release Tower Section,3.0,50000.0,ACTION,2967.833333333335,TurbineInstallation,,,,,,,,,
1958,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,2969.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1962,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,2975.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1964,,WTIV,Release Nacelle,3.0,50000.0,ACTION,2978.333333333335,TurbineInstallation,,,,,,,,,
1965,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2979.333333333335,TurbineInstallation,,,,,,,,,
1966,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,2980.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1969,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,2986.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1970,,WTIV,Reequip,1.0,16666.666666666668,ACTION,2987.833333333335,TurbineInstallation,,,,,,,,,
1971,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2988.833333333335,TurbineInstallation,,,,,,,,,
1972,,WTIV,Lift Blade,1.5,25000.0,ACTION,2990.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1976,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,2993.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1977,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,2994.833333333335,TurbineInstallation,,,,,,,,,
1980,,WTIV,Lift Blade,1.5,25000.0,ACTION,2996.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1983,,WTIV,Delay,27.0,450000.00000000006,ACTION,3023.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1984,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3026.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1985,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3027.833333333335,TurbineInstallation,,,,,,,,,
1986,,WTIV,Lift Blade,1.5,25000.0,ACTION,3029.333333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1987,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3032.833333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1988,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3033.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1989,,WTIV,Transit,12.0,200000.0,ACTION,3045.2666666666682,TurbineInstallation,,,,,,,,,
1990,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3049.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1991,,WTIV,Delay,32.0,533333.3333333334,ACTION,3081.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1992,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3085.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1993,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3089.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1994,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3090.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1995,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3092.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1996,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3093.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1997,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3097.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
1998,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3101.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2001,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3105.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2002,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3107.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2003,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3108.7666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2004,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3110.2666666666682,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2011,,WTIV,Transit,12.0,200000.0,ACTION,3122.2666666666682,TurbineInstallation,,,,,,,,,
2013,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3124.2666666666682,TurbineInstallation,,,,,,,,,
2015,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3124.7000000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2017,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3127.7000000000016,TurbineInstallation,,,,,,,,,
2019,,WTIV,Delay,10.0,166666.6666666667,ACTION,3137.7000000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2022,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3138.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2026,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3144.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2027,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3147.4500000000016,TurbineInstallation,,,,,,,,,
2028,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3148.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2032,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3154.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2033,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3157.9500000000016,TurbineInstallation,,,,,,,,,
2034,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3158.9500000000016,TurbineInstallation,,,,,,,,,
2035,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3160.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2036,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3166.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2038,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3167.4500000000016,TurbineInstallation,,,,,,,,,
2040,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3168.4500000000016,TurbineInstallation,,,,,,,,,
2041,,WTIV,Lift Blade,1.5,25000.0,ACTION,3169.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2044,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3173.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2046,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3174.4500000000016,TurbineInstallation,,,,,,,,,
2047,,WTIV,Lift Blade,1.5,25000.0,ACTION,3175.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2051,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3179.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2052,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3180.4500000000016,TurbineInstallation,,,,,,,,,
2055,,WTIV,Delay,24.0,400000.0,ACTION,3204.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2056,,WTIV,Lift Blade,1.5,25000.0,ACTION,3205.9500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2057,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3209.4500000000016,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2058,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3209.883333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2059,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3211.883333333335,TurbineInstallation,,,,,,,,,
2060,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3212.3166666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2061,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3215.3166666666684,TurbineInstallation,,,,,,,,,
2062,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3216.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2064,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3222.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2066,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3225.0666666666684,TurbineInstallation,,,,,,,,,
2067,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3226.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2068,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3232.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2069,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3235.5666666666684,TurbineInstallation,,,,,,,,,
2070,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3236.5666666666684,TurbineInstallation,,,,,,,,,
2071,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3238.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2075,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3244.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2077,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3245.0666666666684,TurbineInstallation,,,,,,,,,
2079,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3246.0666666666684,TurbineInstallation,,,,,,,,,
2080,,WTIV,Lift Blade,1.5,25000.0,ACTION,3247.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2082,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3251.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2083,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3252.0666666666684,TurbineInstallation,,,,,,,,,
2084,,WTIV,Lift Blade,1.5,25000.0,ACTION,3253.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2087,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3257.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2088,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3258.0666666666684,TurbineInstallation,,,,,,,,,
2089,,WTIV,Lift Blade,1.5,25000.0,ACTION,3259.5666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2090,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3263.0666666666684,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2091,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3263.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2095,,WTIV,Transit,12.0,200000.0,ACTION,3275.500000000002,TurbineInstallation,,,,,,,,,
2096,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3279.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2097,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3283.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2101,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3287.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2103,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3289.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2104,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3290.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2107,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3292.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2108,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3296.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2109,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,3300.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2111,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,3304.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2112,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3305.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2113,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3307.000000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2114,,WTIV,Fasten Blade,1.5,25000.0,ACTION,3308.500000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2120,,WTIV,Transit,12.0,200000.0,ACTION,3320.500000000002,TurbineInstallation,,,,,,,,,
2121,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3322.500000000002,TurbineInstallation,,,,,,,,,
2122,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3322.933333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2123,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3325.933333333335,TurbineInstallation,,,,,,,,,
2124,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3326.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2125,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3332.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2126,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3335.683333333335,TurbineInstallation,,,,,,,,,
2127,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3337.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2131,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3343.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2133,,WTIV,Release Nacelle,3.0,50000.0,ACTION,3346.183333333335,TurbineInstallation,,,,,,,,,
2134,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3347.183333333335,TurbineInstallation,,,,,,,,,
2135,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,3348.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2136,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,3354.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2137,,WTIV,Reequip,1.0,16666.666666666668,ACTION,3355.683333333335,TurbineInstallation,,,,,,,,,
2139,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3356.683333333335,TurbineInstallation,,,,,,,,,
2140,,WTIV,Lift Blade,1.5,25000.0,ACTION,3358.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2141,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3361.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2144,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3362.683333333335,TurbineInstallation,,,,,,,,,
2145,,WTIV,Lift Blade,1.5,25000.0,ACTION,3364.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2146,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3367.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2147,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,3368.683333333335,TurbineInstallation,,,,,,,,,
2148,,WTIV,Lift Blade,1.5,25000.0,ACTION,3370.183333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2152,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,3373.683333333335,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2153,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,3374.1166666666686,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2154,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,3376.1166666666686,TurbineInstallation,,,,,,,,,
2155,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,3376.550000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2156,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3379.550000000002,TurbineInstallation,,,,,,,,,
2157,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,3380.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2158,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,3386.300000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
2159,,WTIV,Release Tower Section,3.0,50000.0,ACTION,3389.300000000002,TurbineInstallation,,,,,,,,,
2162,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,3390.800000000002,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
